Expression,Group
-0.11771303190517761,1-100
0.2182634189140176,1-100
0.10535143512058517,1-100
-0.3875777716369718,1-100
0.8272062401177176,1-100
1.0882793155939643,1-100
0.1283404178653443,1-100
-0.20305699923881085,1-100
2.2708298581041064,1-100
0.6366166613953246,1-100
0.27787984960068673,1-100
0.35444553659762384,1-100
0.7023759353802635,1-100
0.22244303513110272,1-100
0.014767231456477873,1-100
0.5659608098291808,1-100
0.918397058313255,1-100
-0.6703013713801321,1-100
0.35340289921750173,1-100
0.2039424671338304,1-100
2.2716064704223697,1-100
0.2004458598624534,101-200
0.8883740487989578,101-200
1.3830794954911259,101-200
1.0285000824188917,101-200
0.44376952720503754,101-200
0.3469942853771735,101-200
0.12790468392201929,101-200
-0.5141190124542193,101-200
1.0347177188616503,101-200
-0.300883412970792,101-200
1.351546715339662,101-200
0.05142524521087169,101-200
0.9052259908102533,101-200
-0.20000596850183563,101-200
0.2204802814582723,101-200
0.7137045405306162,101-200
0.15049662449822618,101-200
0.8115352337940946,101-200
2.139413689034767,101-200
0.917609451150827,101-200
0.8268087809336677,101-200
0.10997944679499976,101-200
-0.2534887063661503,101-200
0.3284095337240397,101-200
-0.8414239828405887,101-200
2.149368341761818,101-200
1.0362665986720574,101-200
-0.0888138091532883,101-200
0.0006404588818338408,101-200
0.2773132529074368,101-200
1.711280254151216,101-200
0.6792912718179529,101-200
-0.2721392379809288,101-200
-0.08079411792912826,101-200
0.13091898682998987,101-200
1.1733113172258214,101-200
-0.9204116129628231,101-200
-0.1666591447505803,101-200
-0.4252874812675858,101-200
-0.4790898895904311,101-200
1.2389688896638718,101-200
-0.33476992232796143,101-200
0.6928245212339891,101-200
0.09316613128932945,101-200
0.6809816381567542,101-200
0.09439960880615964,101-200
0.9420637371329282,101-200
-0.3693281600163735,101-200
-0.5618725158366955,101-200
1.0690005356812635,101-200
0.7974944536810016,101-200
-0.1530169518338706,101-200
-0.5341446238537843,101-200
0.6666298243718247,101-200
-0.15896359772340024,101-200
0.422217622012397,101-200
-0.21895516697915254,101-200
-0.27951243179325846,101-200
0.8397196995192701,101-200
0.39720727179479814,101-200
0.22121118737774093,101-200
-0.3419611669522472,101-200
0.1261957824212929,101-200
0.2936779419474856,101-200
-0.4279671844149221,101-200
0.5419039877100351,101-200
0.3029903470636826,101-200
0.7015059190869083,101-200
0.8889843484973559,101-200
0.1564869067029554,101-200
0.26384430402394243,101-200
0.5267886787159972,101-200
0.257957046712001,101-200
1.6956778818295954,101-200
-0.2645246365124213,101-200
1.4513877789264364,101-200
2.0417683498647583,101-200
0.7174360615641513,101-200
-0.17857590431809578,101-200
-0.23357503913668837,101-200
0.27266228582346935,101-200
-0.6677091641906695,101-200
-0.5634984362461927,101-200
1.7644550261471592,101-200
1.6008618397406291,101-200
-1.235082279928288,101-200
0.3337874493287243,101-200
1.1895032203983789,101-200
-0.47252292094882753,101-200
0.9109916141097312,101-200
0.8409302986944587,101-200
-0.7172718639254012,101-200
-0.2990418923107151,101-200
0.34628180714195794,101-200
-0.2224328226041535,101-200
-0.6186708851315809,101-200
0.011395476467388156,101-200
-1.2612752560634086,101-200
0.9482388833121435,101-200
-0.7610048705176449,101-200
-0.3128978096669097,201-300
1.4634750145563555,201-300
0.7588647955924648,201-300
0.5833683247560495,201-300
-0.19686099833203766,201-300
0.8947890751319962,201-300
0.2179028491811423,201-300
-0.47538644887600706,201-300
-0.82170417891959,201-300
0.35506740403524967,201-300
0.26003592435353856,201-300
1.1827850788686387,201-300
0.7773872728363824,201-300
-0.11250041823930837,201-300
-0.3670851072052273,201-300
0.12284300548533185,201-300
0.5986918165169988,201-300
1.8601505030727283,201-300
0.3624399349663882,201-300
-0.14667373837235087,201-300
-0.4020937291216474,201-300
-0.1671803907859994,201-300
0.9816928262923125,201-300
1.5059240429135712,201-300
1.2842416540217265,201-300
-0.5254002305431058,201-300
0.916966507188701,201-300
0.26934741403826407,201-300
0.6131986699530707,201-300
0.5135881674959879,201-300
0.17418008947782362,201-300
0.07126184310632007,201-300
0.5781738364642716,201-300
0.6756172292260486,201-300
0.2473790293956751,201-300
0.653132385097497,201-300
0.2111090707373862,201-300
1.5095772775318004,201-300
1.5123427697813032,201-300
-0.002252321272911644,201-300
1.0018629852200127,201-300
0.030635555967439415,201-300
1.8476069045100911,201-300
0.3538596886378489,201-300
0.8768301056611802,201-300
0.8187108264941388,201-300
-0.602449357277458,201-300
0.46228175558158735,201-300
-0.5084666613472989,201-300
0.7453200712486581,201-300
0.6226063350903716,201-300
0.9587772999360014,201-300
0.26542142302313854,201-300
0.20015545368690765,201-300
-0.5372392577533504,201-300
0.3032864399242641,201-300
0.7022265380980544,201-300
0.822168010252995,201-300
1.4518578000912312,201-300
1.0748271694003535,201-300
0.5691677422465706,201-300
0.33882376085229204,201-300
0.5998286647239595,201-300
-1.1316393693529991,201-300
0.5919506044798899,201-300
0.6144949690491868,201-300
0.4802823499699773,201-300
0.15858602030867078,201-300
0.7141494453967177,201-300
1.1384711609782214,201-300
-0.7621314984262557,201-300
0.5568734947304277,201-300
1.4957700544111363,201-300
-0.5169694647105699,201-300
0.26922152688905615,201-300
0.002912743157986366,201-300
2.0254668468313484,201-300
-1.381985754403042,201-300
3.353264092608177,201-300
0.3649798150240633,201-300
0.6822646000732211,201-300
0.831196088359687,201-300
1.5650416657451418,201-300
-0.3501935200357281,201-300
0.6770461107923478,201-300
0.18199291856366442,201-300
0.9821621079841333,201-300
1.7788428249390902,201-300
-0.43836620149355726,201-300
1.8703675958439478,201-300
1.2894677681292661,201-300
0.9166457043333165,201-300
1.134916720199158,201-300
-0.44598597681038804,201-300
0.16395811822183254,201-300
0.6886547846381111,201-300
0.22131820566422442,201-300
-0.5762834872406803,201-300
1.1769089120850562,201-300
-0.314077507169441,201-300
-0.7894452947464019,301-400
1.1388849986131295,301-400
-0.714388907024957,301-400
0.9427856026667928,301-400
1.1745980232276236,301-400
2.070728363693179,301-400
1.2099476002844944,301-400
0.25366034217674027,301-400
-0.686932083149157,301-400
1.159856168898188,301-400
0.5689335600372994,301-400
0.6509607512296778,301-400
-0.3629101002093884,301-400
1.0804346672133118,301-400
0.8897949936952599,301-400
0.6597162510573702,301-400
0.6156207878363683,301-400
2.4313811944522423,301-400
0.938274007869104,301-400
0.15634171212419437,301-400
1.7159709411845776,301-400
0.8238986724660843,301-400
-0.07524329590644577,301-400
0.36022714238237524,301-400
0.44585047216592877,301-400
0.679950194622863,301-400
0.16805765387239474,301-400
0.8662166475135805,301-400
-0.6414963002491582,301-400
0.7759540617029226,301-400
-0.4191618056900615,301-400
0.09931838497505006,301-400
0.28242222045794074,301-400
-0.07420146780013281,301-400
0.8902693527794506,301-400
0.7127742251177102,301-400
0.8475583247270764,301-400
0.8562930788005187,301-400
0.37547810143236526,301-400
0.15934412072029802,301-400
0.8834017498563489,301-400
0.8184182147542305,301-400
0.49136278223400764,301-400
1.4177654025514232,301-400
0.6010593459705684,301-400
2.3891815725079386,301-400
1.226804631264157,301-400
1.3144526645110393,301-400
-0.8465511015373972,301-400
0.8046531518900271,301-400
1.3783526614286568,301-400
-0.17405626189872173,301-400
0.8151361793578266,301-400
0.14199879450386932,301-400
0.7848027276812968,301-400
0.882798454560576,301-400
0.25514706203243637,301-400
-0.30393061700024104,301-400
0.672741308163235,301-400
0.22388381663298473,301-400
1.156703342331722,301-400
0.5681751501181747,301-400
1.297963839411517,301-400
0.7907161740224516,301-400
-0.33547397333091844,301-400
0.08117637694988883,301-400
-0.362052920438634,301-400
-0.3125464682116309,301-400
2.0006937583950717,301-400
0.4041812071514992,301-400
0.368266191089198,301-400
0.5695964870928436,301-400
-0.4918052755648181,301-400
0.4588535961092476,301-400
0.33762012418777015,301-400
1.154393169244073,301-400
0.5417032259333997,301-400
2.0777654584164837,301-400
1.9036144292549548,301-400
1.4849800995598192,301-400
0.023341677404545593,301-400
0.8411249807039067,301-400
-0.0069455024044588,301-400
1.3818519115140124,301-400
0.7043380576889253,301-400
0.842718836936377,301-400
1.1067556190546564,301-400
1.9935340050390271,301-400
1.6535480682818584,301-400
-0.15956059969278094,301-400
1.1216770092146262,301-400
0.596895838540509,301-400
2.5575395205935885,301-400
0.43648289296842313,301-400
0.8435234409373422,301-400
0.3140438382815103,301-400
-0.6148522275196491,301-400
0.8864256961356816,301-400
2.274187862492839,301-400
1.4635673897186017,301-400
0.9766688917223196,401-500
-0.13423527242694208,401-500
1.4920451890540392,401-500
0.5676031772428869,401-500
0.7881598517799495,401-500
0.47592666153669694,401-500
0.8749010368861138,401-500
-0.27354083334453067,401-500
0.7622948429030848,401-500
0.30355014812125863,401-500
2.980898101284383,401-500
0.20785895202232826,401-500
0.9965209554420562,401-500
0.4151972670478944,401-500
0.483282129306009,401-500
1.409077277413835,401-500
0.7885606700914546,401-500
-0.15452226813176387,401-500
-0.36167816167360534,401-500
1.4192560638190486,401-500
1.106926021910886,401-500
1.7223933161261828,401-500
0.21192692873594896,401-500
0.9486980628703406,401-500
0.7926041775681085,401-500
1.4388039195866116,401-500
2.4613705347036174,401-500
1.4855368586819386,401-500
-0.04068600305030565,401-500
0.6665217430248964,401-500
1.5032068974725676,401-500
0.7163444743253443,401-500
0.3523452278405087,401-500
2.729515442651298,401-500
0.1131683208736494,401-500
0.8654788619930373,401-500
-0.1536210863069668,401-500
1.8494984717541207,401-500
-0.061317177652768305,401-500
0.46469635120548325,401-500
0.5848837061866476,401-500
0.06591285837081899,401-500
1.372041191427,401-500
1.1851241113651632,401-500
1.1115677051285269,401-500
0.7951206936919828,401-500
2.0832869536100405,401-500
1.6478781477255144,401-500
0.9987045947555357,401-500
0.6596477763840796,401-500
1.0716543009387203,401-500
1.0873265629138675,401-500
1.4437380647867921,401-500
-0.5065639608257645,401-500
1.6061739265872648,401-500
0.14841976682568947,401-500
1.0968607180658907,401-500
1.0627524225494496,401-500
1.5948669234505881,401-500
0.32628788252166996,401-500
0.4063269695048015,401-500
0.20068622960011293,401-500
1.5231845841319793,401-500
1.0449697129394524,401-500
2.153704887258309,401-500
-0.18823221791439737,401-500
0.2591475970170817,401-500
1.7994891388612093,401-500
1.9052284539278932,401-500
1.708932378642879,401-500
2.112513048418371,401-500
2.273796608348472,401-500
1.362217420681025,401-500
1.5785450701597727,401-500
-0.353658569671817,401-500
-0.015909387251594468,401-500
1.9010790816622063,401-500
1.6908058568162727,401-500
0.6753392672490965,401-500
1.6475556586951428,401-500
1.752910720573335,401-500
1.5585354512581375,401-500
1.4876130127323843,401-500
0.7857007078401945,401-500
-0.7704240273680851,401-500
1.9456174451241897,401-500
1.926468031854913,401-500
0.5446014780003952,401-500
2.5719150529028614,401-500
1.1140973275707236,401-500
1.6630308310337716,401-500
1.8398185886806266,401-500
0.9287311049031446,401-500
0.3677181594052719,401-500
0.5195839211229798,401-500
0.7906530508477077,401-500
0.2958471996134146,401-500
1.2155287512294117,401-500
1.5786279925782043,401-500
2.5410639797943504,401-500
1.602035866841578,501-550
0.9099886281662392,501-550
0.49343797026560476,501-550
1.936858645008427,501-550
0.9782497254755173,501-550
1.8702683884858784,501-550
2.1680422700821755,501-550
1.778286683811213,501-550
1.7554293115472215,501-550
0.5207223804308154,501-550
2.5344224156300985,501-550
2.6465010282040904,501-550
1.8927290070470246,501-550
0.5902151482921658,501-550
0.7905600030011035,501-550
1.0905468148768889,501-550
2.67015214188608,501-550
0.9432432317022511,501-550
2.5475871306993403,501-550
1.305168885859654,501-550
1.368886672914847,501-550
2.1597838989772824,501-550
1.4718941245763344,501-550
1.9482417274689086,501-550
0.6925903595489266,501-550
1.864437406726879,501-550
2.305215825595966,501-550
2.554429232510701,501-550
2.1583250281032886,501-550
-0.15215082826530604,501-550
0.993056550255027,501-550
2.674683113340479,501-550
2.1985438039626617,501-550
-1.3689852203453414,501-550
2.051856640723238,501-550
1.9956468277418864,501-550
0.013499788205258743,501-550
1.759568182636408,501-550
1.4681418974633533,501-550
1.884167974239649,501-550
1.0366502560186615,501-550
0.5212214961123205,501-550
2.603251363308356,501-550
1.528104544054139,501-550
1.6391269369581534,501-550
1.4637773102844118,501-550
2.4788286505004584,501-550
1.8258141481440064,501-550
0.7134270521175563,501-550
1.039789473249454,501-550
