Expression,Group
0.5135746761685058,101-200
-0.2227845872136884,101-200
-0.19218989302418663,101-200
-0.8660802751974584,101-200
0.1754560100817121,101-200
0.15833819256402326,101-200
-0.5633312127720813,101-200
1.4672936380036663,101-200
0.3417878925159101,101-200
0.4749912316456656,101-200
0.25451591733434137,101-200
0.8126975073353843,101-200
-0.3728531512934504,101-200
0.723174712083028,101-200
-0.03912060956691212,101-200
1.7096144618618339,101-200
0.2362381265056536,101-200
-0.052326679366557986,101-200
0.9146615351599475,101-200
0.45408870571089666,101-200
-0.3791985856627718,101-200
-0.2731225501750719,101-200
-0.07299144558911701,101-200
0.2393876743099222,101-200
0.11079494355355433,101-200
-0.0798617508302807,101-200
0.22959437798335838,101-200
0.4009408417505456,201-300
-0.5201956984777834,201-300
1.1535919886767645,201-300
-0.41925473637678967,201-300
0.18336569824866222,201-300
-1.0411423644474582,201-300
-0.8281062994349866,201-300
0.8690029866903539,201-300
-0.23978836332079576,201-300
0.024844880970583027,201-300
-0.33515549306498066,201-300
0.6272715451028406,201-300
1.2445225215309805,201-300
0.708217688542657,201-300
1.3589726538533238,201-300
-0.7656768600015907,201-300
1.208390683142952,201-300
0.4491574663572675,201-300
0.26978317160984555,201-300
0.3701896759855899,201-300
0.05805967441020352,201-300
-0.15007304586039683,201-300
-0.11572028617381552,201-300
-0.03274831739641676,201-300
0.31174159785715966,201-300
-0.12029646019230289,201-300
0.5507529644824286,201-300
0.2511162348082578,201-300
-0.6540016691277644,201-300
0.8508587339407195,201-300
0.3333007534887483,201-300
0.9577929243151204,201-300
0.3749590763117021,201-300
-0.063001990824696,201-300
0.2383242508948493,201-300
-0.2439197658131474,201-300
0.21403577373674562,201-300
0.9566105015011741,201-300
-0.788049017005537,201-300
1.2701921046922628,201-300
0.6016870807868386,201-300
-0.546366525838448,201-300
-0.41141978150059527,201-300
0.6471492726634989,201-300
0.8809271962251256,201-300
0.1461657090880958,201-300
-0.5256636427753121,201-300
1.3356577378844297,201-300
0.437933809625432,201-300
-0.6170742543711667,201-300
0.34878762561130283,201-300
-0.20676129779510596,201-300
0.4006202939189534,201-300
0.47843722393822696,201-300
0.5812558592914427,201-300
0.5930468718335973,201-300
0.999822465452636,201-300
1.008094274479518,201-300
1.396025213039384,201-300
1.094091789104017,201-300
0.9870648558524231,201-300
-0.4532633945846912,201-300
-0.1573764242991883,201-300
0.4422459421698694,201-300
-0.11338449234853495,201-300
0.0016485629562784927,201-300
0.3909902646447284,201-300
-0.4894987095839785,201-300
-0.0934207040509049,201-300
0.2804339669811605,201-300
0.5113012980794345,201-300
0.17671825321905849,201-300
0.7455797760398113,201-300
0.957596875376788,201-300
0.44376936366250397,201-300
-0.026290262449821848,201-300
-0.18722894585249952,201-300
-0.8235160349422752,201-300
1.0037338857072295,201-300
0.13146654213031975,201-300
-0.00018095694156674004,201-300
1.233159105494635,201-300
0.874948337739174,201-300
-0.36890025791552683,201-300
0.6850668890998522,201-300
0.0004395770294701188,201-300
1.1378412440145789,201-300
0.9506270098153792,201-300
0.12770571843493075,201-300
0.2889768418768575,201-300
0.46284971869293856,201-300
0.08422465977400422,201-300
1.2026726938137016,201-300
0.9708286194413809,201-300
1.2883168265012341,201-300
0.3378047416577977,201-300
0.7543516565746917,201-300
0.0025958516597658883,201-300
0.20068873341945398,201-300
0.14620024393958894,201-300
-0.54937818024543,301-400
0.07685259195222914,301-400
0.18760253887015252,301-400
1.0254199667511519,301-400
0.5442418957652875,301-400
0.0789675989062688,301-400
0.8260853915036002,301-400
1.5166481186382565,301-400
0.01099822070619814,301-400
0.054445082129196756,301-400
-0.5426938986432585,301-400
1.1662014006111938,301-400
0.0670298743213045,301-400
1.5217283986608385,301-400
1.4370253135732267,301-400
0.43175639857318926,301-400
0.0009213414519488804,301-400
0.7448069065932592,301-400
1.2047077622189095,301-400
0.0004301422447514733,301-400
0.7678915424107368,301-400
0.7227318469136994,301-400
-0.08610971474852054,301-400
-0.15603552048770777,301-400
0.8729404614111848,301-400
0.16319283598555392,301-400
1.1230476312321915,301-400
0.4303759508065265,301-400
0.2288143125919849,301-400
0.7035949836367181,301-400
0.5884160257093372,301-400
0.5338358102733618,301-400
-0.15356873780760066,301-400
0.6464211358051054,301-400
-0.5783789306780338,301-400
0.9209061517652531,301-400
-0.19263026467580735,301-400
1.541099532024772,301-400
-0.19130581353768525,301-400
0.27117413582042144,301-400
1.3767322026550095,301-400
0.12434881161852261,301-400
0.4924923245428108,301-400
0.4614677537196453,301-400
0.42611385566080523,301-400
0.51996990368863,301-400
0.2762370832120053,301-400
1.6521822758934368,301-400
-0.398630713076713,301-400
0.43979051029404875,301-400
0.6727831620967383,301-400
-0.3139414779089357,301-400
0.6948872050005452,301-400
0.4071137165676609,301-400
0.4489538747075078,301-400
0.6798590657216832,301-400
1.1698687991723045,301-400
0.42660332430276326,301-400
1.3793079347005628,301-400
1.0576551532656249,301-400
0.12582852816689616,301-400
1.3694927726995703,301-400
0.34266951013170166,301-400
1.1348922731727809,301-400
0.9582857228886938,301-400
1.187749915996704,301-400
0.8815408550296078,301-400
-0.1879093818274019,301-400
1.161672662901213,301-400
1.0692776724484665,301-400
1.485784329401183,301-400
0.9185730599679821,301-400
1.6067537027998238,301-400
1.6603384432476211,301-400
0.6872438573852551,301-400
0.8231906022000308,301-400
0.39285032100577094,301-400
0.5079993552199479,301-400
1.207296274115111,301-400
0.8647129133746447,301-400
0.5831278432750369,301-400
0.03816566328452695,301-400
-0.23641992193129718,301-400
1.1329359275104576,301-400
1.2762249446279164,301-400
0.4873659300997527,301-400
0.9652491228310219,301-400
0.9308142184500341,301-400
0.2961879759181331,301-400
0.6449535313563306,301-400
1.024487651459057,301-400
1.859163541968933,301-400
1.13821008852701,301-400
0.8820948824163837,301-400
1.2569976117079706,301-400
0.9723091782087008,301-400
1.4368025984553725,301-400
0.4096389614873724,301-400
0.6485880694664996,301-400
0.7614528110006288,301-400
0.17123207885136627,401-500
0.21650872000013427,401-500
1.3523987882290778,401-500
1.1822260237873607,401-500
0.5144106353078344,401-500
0.11104682413507488,401-500
0.9665995071440548,401-500
0.2873192879355389,401-500
0.7106831419856969,401-500
0.46123571077783343,401-500
0.7798452103304315,401-500
1.0972433281184517,401-500
1.1525753793794231,401-500
0.7510548530956764,401-500
0.3868717468095752,401-500
1.0938727010769014,401-500
0.6124817119167439,401-500
0.5880115232975911,401-500
0.6710440675319499,401-500
1.074471010709581,401-500
0.9079414948721105,401-500
0.9562967150247376,401-500
1.5684721136890518,401-500
1.1070371264946877,401-500
-0.03938983561141686,401-500
1.4412099091135593,401-500
0.08120328642636665,401-500
1.2738301286039635,401-500
0.8927550846632825,401-500
0.9495595121072793,401-500
0.9780425883615542,401-500
0.5944971481340008,401-500
1.304170498108431,401-500
1.7343856497224572,401-500
0.4590293593892686,401-500
0.31957706944723857,401-500
1.2619894648896026,401-500
1.3949851645703555,401-500
0.41634563664903407,401-500
1.0051260322786597,401-500
0.738737049126017,401-500
0.7234489109838174,401-500
1.0835882494826827,401-500
0.7835819232701026,401-500
0.32353503758632685,401-500
1.0854751676039391,401-500
1.545716614959016,401-500
1.1312298136639212,401-500
0.6308638115933517,401-500
1.2447286585625705,401-500
0.3082050316586969,401-500
0.8686384103797083,401-500
0.6274071538180103,401-500
1.016731663549944,401-500
0.8866517602279863,401-500
1.3685967049849075,401-500
0.8026113401148364,401-500
1.4679048486825557,401-500
0.7472351728279591,401-500
1.0157081642758166,401-500
0.3189890617437364,401-500
0.262210627927935,401-500
1.0831730571787141,401-500
0.3510426092149132,401-500
1.013257449402882,401-500
1.5240661421847386,401-500
1.1098484581060493,401-500
0.7206631744865846,401-500
0.01346293571829616,401-500
1.6565539604169892,401-500
0.6957771128518786,401-500
1.0930280781785267,401-500
0.9847515317727787,401-500
1.5045833420157975,401-500
1.0799344861308404,401-500
1.1633910802315988,401-500
1.2028393672594693,401-500
0.8108505277252269,401-500
0.8870195227545724,401-500
1.5732406454646954,401-500
1.3689289257113229,401-500
0.6827872772850773,401-500
0.3634002962921681,401-500
1.6984435915386613,401-500
0.15940710055646148,401-500
0.4485389321984047,401-500
0.062069681400527814,401-500
0.2941633240831464,401-500
1.4429220187087701,401-500
1.9978306552764735,401-500
0.3655393075014735,401-500
1.564730448080845,401-500
1.0086502259245804,401-500
1.5330314785387067,401-500
0.42537075722718093,401-500
1.52257927030894,401-500
1.444497005967607,401-500
1.0915666161268365,401-500
0.8029673341753802,401-500
0.3046126866051136,401-500
1.2948971292568907,501-549
0.25642837663972284,501-549
1.0428872897437125,501-549
0.9047078819475758,501-549
0.6325608041787905,501-549
1.5611139018516913,501-549
0.6364739811805449,501-549
1.0948849086425876,501-549
0.8705177244307459,501-549
1.29350817399063,501-549
1.11323064043711,501-549
1.2372858029183473,501-549
1.5510716672797915,501-549
1.8495090392098588,501-549
1.6169998366239715,501-549
1.225407065836568,501-549
1.0221821214473976,501-549
0.86822197648208,501-549
2.125188983977624,501-549
0.9615123802712393,501-549
1.4658122039854633,501-549
0.6288483403820143,501-549
2.144945285075925,501-549
1.349719482447148,501-549
0.9697615218043585,501-549
1.9608879386660751,501-549
1.6734816205769703,501-549
1.7846151292252028,501-549
1.2455105423952681,501-549
1.2371187163694806,501-549
1.229349000888167,501-549
1.7402999610783327,501-549
-0.02485225346346676,501-549
0.7701242745479049,501-549
1.139190956235503,501-549
1.040542794925114,501-549
0.9114958725464041,501-549
1.4886688331303863,501-549
1.0381984378676197,501-549
1.6910941511916975,501-549
2.06630040386809,501-549
2.239949320450254,501-549
1.3048464639349189,501-549
1.5444535980602856,501-549
1.7373777861777928,501-549
1.6152127486578667,501-549
1.8386117920949199,501-549
1.3901969602929005,501-549
1.5849392860339817,501-549
