removed_top_n,mean_remaining
1,4.591741019481999
2,4.5952405685528985
3,4.598483231444049
4,4.606038225589635
5,4.611898944483002
6,4.6168963466508455
7,4.612558553721813
8,4.611915162590919
9,4.613671018816391
10,4.619388851987355
11,4.620676264535959
12,4.617882423882054
13,4.619407161895256
14,4.623813499721678
15,4.626163207179967
16,4.623797891088184
17,4.624824126578541
18,4.629131716891011
19,4.625300566394931
20,4.625382433506839
21,4.625685968130742
22,4.624038486680265
23,4.623787277844488
24,4.623224838660643
25,4.619226454871094
26,4.617155924979031
27,4.621044914567299
28,4.620810724751002
29,4.619242836498109
30,4.623332169502312
31,4.621031638381608
32,4.621012731442223
33,4.618722464968922
34,4.623322282909682
35,4.630116069139458
36,4.629632849151348
37,4.638588043737777
38,4.6399850003222785
39,4.640664237466533
40,4.6345799005891735
41,4.639955062150721
42,4.638306493179786
43,4.639958107915192
44,4.635868715670354
45,4.641060909514092
46,4.648612953704523
47,4.657176983925346
48,4.661827705816981
49,4.665929648022269
50,4.66377476721398
51,4.660004436973664
52,4.664078380523127
53,4.662865168671067
54,4.672713220048595
55,4.681618841901004
56,4.680915725478228
57,4.6803468495404905
58,4.680046405895404
59,4.6775260132783725
60,4.675158560613359
61,4.675593894249855
62,4.673920025786909
63,4.6747539917473455
64,4.672710246785655
65,4.677304010378424
66,4.67903133726467
67,4.6799469517431165
68,4.683526864802171
69,4.67980102644756
70,4.678150580046731
71,4.688209002260318
72,4.685967722491045
73,4.691865832773354
74,4.687663487472149
75,4.688066513363806
76,4.688034007613224
77,4.687757717602665
78,4.685775042512115
79,4.685039876358012
80,4.679385313222317
81,4.677073434835938
82,4.673527949554687
83,4.678499589054456
84,4.676680458658206
85,4.67228379375854
86,4.675790176798921
87,4.674755741672243
88,4.678587004666518
89,4.680729663385976
90,4.677298102367462
91,4.686304026767056
92,4.687377696339127
93,4.687080792574067
94,4.681966810350541
95,4.679576917557789
96,4.683970995625381
97,4.679084822100226
98,4.684039049754814
99,4.676829494068741
100,4.676863452441776
101,4.678436227763128
102,4.681724447225991
103,4.675839298564332
104,4.675659343246469
105,4.676167963071907
106,4.673222089080826
107,4.683929480653128
108,4.681930868732733
109,4.680827464659343
110,4.682467895857998
111,4.684627090210715
112,4.686238974430504
113,4.693219778121873
114,4.691812031542712
115,4.692831304139518
116,4.697544441704511
117,4.6970568119891185
118,4.695679602419838
