removed_top_n,mean_remaining,std_remaining
1,2.2339750858841314,1.6274006482972294
2,2.2378189549753356,1.6267692273048455
3,2.2411051386144067,1.6267528761067471
4,2.2462848884032094,1.624292411454212
5,2.2508626746833555,1.6227327413936623
6,2.2580278848207005,1.6165329016088705
7,2.2578350416100363,1.6181658802543148
8,2.263053517865236,1.6156600109851311
9,2.262296383584601,1.6172172522194832
10,2.2628649762672133,1.6188176042089166
11,2.269713547455122,1.613365129491067
12,2.2714519564454965,1.6145597414601403
13,2.2765795830180493,1.6122422804347118
14,2.2822169004419703,1.6090982052610001
15,2.283366397248964,1.6105568639778551
16,2.2842874512189795,1.612092196778425
17,2.2911198553936307,1.6067445064999544
18,2.2918759761159655,1.6083245454851618
19,2.295259391336434,1.608281045181971
20,2.297277701351381,1.609346828291429
21,2.301712524081675,1.6080932288783316
22,2.307233934174192,1.6052323880343315
23,2.3135175106747035,1.6010309246844776
24,2.3174333772773337,1.600428312205636
25,2.3144655057589243,1.6008030514866618
26,2.317346492625078,1.6012601711800711
27,2.31731788621449,1.6029518205191184
28,2.3187096255639927,1.6043634646334544
29,2.31984434639449,1.6058764939223846
30,2.3254604962350784,1.6029567459558243
31,2.331051872650028,1.6000797179452404
32,2.328588737528564,1.600899839185288
33,2.3290109325365513,1.6025869215483324
34,2.329299519053207,1.6042933924945246
35,2.331430859058769,1.605358338425304
36,2.331183191228777,1.6070784452752491
37,2.331333351047938,1.6088097635189185
38,2.3276704685041203,1.6086202885342076
39,2.3262749384779737,1.6100846653150735
40,2.328402658533741,1.6111862668079306
41,2.3292065743961907,1.6128482566364588
42,2.33031023270803,1.6144349036706478
43,2.3335849869297767,1.6146800740783334
44,2.3411253050449075,1.6083923320567752
45,2.342198259531162,1.6099958024006567
46,2.335266882981364,1.6049722471257022
47,2.3405988327278258,1.6027211948411701
48,2.3465298487600217,1.5995196365797193
49,2.350795924064504,1.5987213036652679
50,2.355740550177864,1.5970482020609185
51,2.3621408044596794,1.5930505441217455
52,2.367072867784536,1.5913996210983519
53,2.3711955000543368,1.5907872795467162
54,2.3765817365909063,1.5884929993442163
55,2.382207648303,1.5858322972181322
56,2.385194451109666,1.5863663959436713
57,2.3871780654424257,1.5876057579009033
58,2.391679820489356,1.58657390766012
59,2.394798901963867,1.5870175383984815
60,2.3974659194511467,1.587832481394335
61,2.402157867935348,1.586590287761123
62,2.405145253732953,1.5871666850337662
63,2.404367827133216,1.58889832552186
64,2.4075270834204185,1.5893478529103051
65,2.412814026881917,1.5873394668495262
66,2.4180068504552086,1.5854722526924423
67,2.4132157528965594,1.5841607633033106
68,2.4164481794963972,1.5845662709695159
69,2.4171152073043514,1.5863428688941321
70,2.4213711290794513,1.5857267539911084
71,2.428873649708793,1.5799325780807538
72,2.43202547198415,1.5804295254125398
73,2.4380446659039903,1.577371324796454
74,2.443477479660547,1.5752262706117623
75,2.4509008366944554,1.569618103770531
76,2.458436667962639,1.563769927849697
77,2.4612606318489525,1.5645370291412581
78,2.4672966180825395,1.5614625576615961
79,2.4701631723208193,1.5622064701318021
80,2.4737877448755206,1.5622960170904283
81,2.4796034500282764,1.559611698434071
82,2.4827598313960046,1.5601388951103592
83,2.485458420317148,1.5610337429971104
84,2.4917886748867293,1.5575538601156014
85,2.4949976446553555,1.5580551957894135
86,2.495343051026599,1.5599199001321884
87,2.5000008847063246,1.5589291459326995
88,2.5083003912358315,1.5516799233709273
89,2.513835162811536,1.5494991701457663
90,2.5149170750872836,1.5512325933542614
91,2.520631095463142,1.548812279165095
92,2.527120226619993,1.5451460859465502
93,2.529571113003125,1.5462508431639412
94,2.534306212205607,1.5452039191608142
95,2.533920364249474,1.5470908673633887
96,2.5297751644377153,1.546756492294117
97,2.531209523883117,1.5484059792592548
98,2.5373128835818184,1.5454814803298016
99,2.5389285132822326,1.5470682187054514
100,2.5455161164046065,1.5433734548182816
101,2.541814925924204,1.5435323208548668
102,2.545084779307293,1.5440894086399755
103,2.5465263532436393,1.5457653690079938
104,2.54916451026438,1.5468229766981434
105,2.5453870710378075,1.5469544754190698
106,2.54289798725279,1.5481261862335278
107,2.549493469040413,1.54455624648145
108,2.5516217767851406,1.5459494431890255
109,2.5464857045385303,1.5445813181583792
110,2.5499105385981884,1.5450768520007465
111,2.5453765040118963,1.5444681890449359
112,2.54594053184295,1.5464171905195567
113,2.5440543274429026,1.5479680415050967
114,2.5421928477114037,1.5495392367785346
115,2.546367829745296,1.5493805966329943
116,2.5483302490052293,1.5509187840910317
117,2.5515753808973476,1.5516396170935396
118,2.5475940982136236,1.5517143090331593
119,2.5574756207370637,1.541699332916949
120,2.5612226410103522,1.541992984930279
121,2.5580554077666,1.542791033449673
122,2.5594602660504906,1.5445882962047077
123,2.562762981939892,1.5453019328566906
124,2.564439904047557,1.5470128850284255
125,2.5657273298850334,1.548873027873248
126,2.5733803561774518,1.543845462201643
127,2.5751402114497983,1.545538892841893
128,2.5728218532730276,1.5469669956261942
129,2.575929521778543,1.547890396608206
130,2.5798519221629155,1.5481383470918357
131,2.5854689046226333,1.546464958966713
132,2.580939011261176,1.5461179778411631
133,2.5842690666699464,1.5469044967509211
134,2.588668558150077,1.5467217136177747
135,2.5917633236466897,1.5477070283901442
136,2.5917521374155843,1.5498315267053364
137,2.5928527130167036,1.5518227600900918
138,2.6022038112123687,1.5437177251411205
139,2.6025656576829346,1.5458390290339012
140,2.61008014834308,1.5413861747072428
141,2.6168067831372666,1.538245826894583
142,2.6266111896843802,1.5291502047188938
143,2.632084222934908,1.5277848815301467
144,2.63668661082309,1.52745579802953
145,2.6398600426367222,1.5284332595952912
146,2.643335998509908,1.529188738922651
147,2.6479233771503243,1.5289189063721362
