removed_top_n,mean_remaining
1,0.3410594680866251
2,0.341844422653145
3,0.3438584439666857
4,0.3465602128459859
5,0.3485383315233686
6,0.3511670211571598
7,0.35169206061175057
8,0.35264966525434016
9,0.3549703005219032
10,0.3581961461319106
11,0.360538495721745
12,0.36221615645908384
13,0.36291344062737807
14,0.36398164303046987
15,0.36371995747859454
16,0.3633600522123749
17,0.36307769389666783
18,0.36306430033341186
19,0.36351470691589277
20,0.3650347065535171
21,0.3661880294178479
22,0.36867891800421415
23,0.3708808831893946
24,0.37229231271392205
25,0.3737264556497555
26,0.3730582945475886
27,0.37635204823187896
28,0.378481170536455
29,0.3795786148894562
30,0.381822448840023
31,0.3846516380043098
32,0.3865370607800821
33,0.3853907322382575
34,0.38389907931313416
35,0.3867455992666132
36,0.3896955535251257
37,0.39189303131194
38,0.39296047117323063
39,0.3931992679092165
40,0.39639422254761736
41,0.39842302370147636
42,0.39834143102575137
43,0.4002717084204229
44,0.4037850161979559
45,0.40709067814202743
46,0.4070906323399884
47,0.40914443406582685
48,0.41064255890481177
49,0.41220450217910976
50,0.4127132522985789
51,0.4139893523779207
52,0.41372727482583344
53,0.41504484667693553
54,0.4166285741609607
55,0.41816271563513235
56,0.41848842418345833
57,0.4205932263756425
58,0.42297440513431744
59,0.4255255756164681
60,0.4278898494184371
61,0.42697374595876353
62,0.42991498088159597
63,0.43192714516375197
64,0.434645734409323
65,0.43569758618013577
66,0.4397863714964544
67,0.4409772197711062
68,0.4386900631967743
69,0.44119916095343753
70,0.44077378648495547
71,0.4395506773212187
72,0.4394691541626925
73,0.44262249210087906
74,0.4468020539096313
75,0.448897346271969
76,0.45241103033452196
77,0.45336859697288007
78,0.45433154719350527
79,0.4562626002611184
80,0.45626331754185173
81,0.45669031527882203
82,0.45693635901064844
83,0.45643769782588334
84,0.4561652459001862
85,0.4598736812917418
86,0.45963241697728463
87,0.46260908654698674
88,0.4639539575032691
89,0.46586597465677465
90,0.4688744415655032
91,0.4710459220989984
92,0.47060448393707777
93,0.4719253426213795
94,0.47255953964197894
95,0.4736536590609335
96,0.4764289271833831
97,0.4788430733314868
98,0.4783858143164793
99,0.4812811545124192
100,0.4816587481798029
101,0.4838315069187482
102,0.48544280765443065
103,0.4860812697042848
104,0.4858326455063401
105,0.4889609735191719
106,0.49217297927334636
107,0.4965168166396121
108,0.49778556676991664
109,0.498518133944208
110,0.5004171627073268
111,0.5027948743218282
112,0.5047777919724552
113,0.5038376916440435
114,0.5070724637063154
115,0.5100738325340463
116,0.5131537167545458
117,0.5140851028036222
118,0.5146519286300579
119,0.515206153155367
120,0.5138494231437981
121,0.5170125657039967
122,0.5182662784535629
123,0.5184285057120048
124,0.5223411811824685
125,0.5224095790424901
126,0.5237844763097691
127,0.5235742932870038
128,0.5237218147586603
129,0.5249325811010982
130,0.5244223079077213
131,0.5243997875671336
132,0.5290857195182717
133,0.5328476090337915
134,0.5355652616624259
135,0.5381529379122308
136,0.5412894770218049
137,0.544705423022337
138,0.5457245882166325
139,0.5479446630067897
140,0.5515113270374143
141,0.5531052947799061
142,0.5543183688006262
143,0.5539005175588553
144,0.556043337300751
145,0.5545239673456235
146,0.55562440690694
147,0.5561541454561321
148,0.5569685089660392
149,0.5597176649850626
150,0.561380525237197
151,0.560597711327212
152,0.5597878947753502
153,0.5615804729082687
154,0.5615125347999116
155,0.5643233577827265
156,0.5661563320276893
157,0.5640885364393544
158,0.5642319870307083
159,0.5637669926999158
160,0.5636695117536769
161,0.5672565628134416
162,0.567930248861153
163,0.5681710235171517
164,0.5720291974544474
165,0.5738321288545691
166,0.5704761721623645
167,0.5714784591605117
168,0.5733895745019266
169,0.5766535456006616
170,0.5790610810219365
171,0.5831157672996357
172,0.5832016102779306
173,0.5864791357631118
174,0.5844191530482046
175,0.5823215333352015
176,0.5835302598531771
177,0.5870769332846425
178,0.5891749999876678
179,0.5896846073013668
180,0.5871725110646816
181,0.5901595904079203
182,0.5917651442197895
183,0.593033061502768
184,0.5937446568671901
185,0.5959438490503283
186,0.5975552695140862
187,0.5988022020014507
188,0.5974027117932691
189,0.5993414937135035
190,0.5978497088125027
191,0.6004034113641615
192,0.5994778908961339
193,0.5988413529730792
194,0.5991409277010517
195,0.5996137653539554
196,0.6025079083612721
197,0.6017518557987198
198,0.6003498021084686
199,0.6012441750061055
200,0.6042118478171821
201,0.6062739062659344
202,0.6050939804503437
203,0.6066113180138955
204,0.6120275816088776
205,0.6168510293343792
206,0.6216309344177511
207,0.6252644153278852
208,0.6282670403378693
209,0.6279058081669393
210,0.6290172818346641
211,0.630706505525269
212,0.6363861451988667
213,0.6352798710045792
214,0.633936004447566
215,0.635633328190459
216,0.6368264485426981
217,0.6429130665992738
218,0.6418893245258588
219,0.6446620877825282
220,0.6452459068031127
