Expression,Group
6.27621051065733,401-500
3.2068110655598097,401-500
5.72166874129266,401-500
4.851108777994299,401-500
6.89977389335627,401-500
2.8022543027725697,401-500
4.25023101841158,401-500
5.19408676036266,401-500
6.79406726276566,401-500
4.80548671805458,401-500
5.77056655772966,401-500
3.39618464969365,401-500
6.23994150962351,401-500
3.70246549886587,401-500
5.4684936280171215,401-500
4.706588423640559,401-500
4.72226865399156,401-500
5.96112189850215,401-500
3.32614680355021,401-500
4.588036818126481,401-500
6.49574906763856,401-500
5.02358452872384,401-500
3.54862866157198,401-500
6.43605503169592,401-500
5.3132635690343,401-500
5.99404957534208,401-500
1.64757570656928,401-500
3.4141361132022405,401-500
5.66708066848505,401-500
4.14688510911709,401-500
4.32803833945125,401-500
5.57787134945192,401-500
5.734468578251481,401-500
5.8708847811484,401-500
6.2825493839368,401-500
5.447417877722089,401-500
1.87657827029034,401-500
5.38583939468864,401-500
4.79822781778953,401-500
5.9203589162184,401-500
6.136294395117719,401-500
5.56305786521609,401-500
5.003831987714499,401-500
5.053711765400349,401-500
4.619480017002799,401-500
6.465092472573531,401-500
2.3491105539580497,401-500
3.7999952745876895,401-500
5.2563275086933,401-500
2.33882038485197,401-500
5.9837699418802215,401-500
6.10030562704782,401-500
5.26378250405789,401-500
5.35557325746795,401-500
6.21447305262352,401-500
4.88895522280845,401-500
5.34987141261898,401-500
6.282800899712679,401-500
5.404332840746112,401-500
6.396601962511983,401-500
4.23317796579642,401-500
5.482852775227928,401-500
4.8046454054355,401-500
3.9939958069296098,401-500
2.68392663609443,401-500
6.1847985989202,401-500
5.31998657291654,401-500
4.8716868331953895,401-500
