order,cum_neg,cum_pos,pseudo_similarity,prop_fin
1,1,0,0.8613419379146012,2.0
2,1,0,0.8549186875824883,2.0
3,1,0,0.849470209843617,2.0
4,2,0,0.8453194808810638,3.0
5,3,0,0.8429911098549356,4.0
6,4,0,0.8413720591097795,5.0
7,4,0,0.839602682328049,5.0
8,5,0,0.8392093608833279,6.0
9,6,0,0.8391803770039574,7.0
10,7,0,0.8354722249143498,8.0
11,8,0,0.8346451275906059,9.0
12,9,0,0.8322681944096143,10.0
13,10,0,0.8312282426828919,11.0
14,10,0,0.8306319618207446,11.0
15,10,0,0.8304564208156162,11.0
16,10,0,0.8283805761721894,11.0
17,11,0,0.824925422929857,12.0
18,12,0,0.8234347292762201,13.0
19,12,0,0.8188176974609729,13.0
20,12,0,0.8176910422171602,13.0
21,12,0,0.8166842695003476,13.0
22,12,0,0.8163438761884145,13.0
23,13,0,0.8159011014645166,14.0
24,13,0,0.8153706087308513,14.0
25,14,0,0.8151584995056044,15.0
26,14,0,0.8102939277486524,15.0
27,14,0,0.8081653988250207,15.0
28,14,0,0.8080424152489444,15.0
29,15,0,0.8079898850647057,16.0
30,15,0,0.8049069176228791,16.0
31,16,0,0.8022107674980622,17.0
32,17,0,0.8001138005080484,18.0
33,17,0,0.7979444698104491,18.0
34,17,1,0.7972177598388128,9.0
35,17,1,0.7958539226363934,9.0
36,17,1,0.7947700264690541,9.0
37,17,1,0.7936184227698986,9.0
38,18,1,0.7931231217681212,9.5
39,18,2,0.7922353831505626,6.333333333333333
40,18,2,0.7918065781506798,6.333333333333333
41,19,2,0.7917845747791147,6.666666666666667
42,19,2,0.7908976336951472,6.666666666666667
43,19,2,0.788688176441024,6.666666666666667
44,19,2,0.7864212008471241,6.666666666666667
45,19,2,0.7864131310618909,6.666666666666667
46,20,2,0.7811752797520959,7.0
47,21,2,0.7805835685143582,7.333333333333333
48,22,2,0.7801492010968392,7.666666666666667
49,23,2,0.7798333131120078,8.0
50,23,2,0.7795421636537884,8.0
51,24,2,0.7793590278720399,8.333333333333334
52,24,2,0.7790369991014852,8.333333333333334
53,24,2,0.7780464903953298,8.333333333333334
54,24,2,0.7763698481203181,8.333333333333334
55,24,2,0.7736409333351875,8.333333333333334
56,24,2,0.7702688885557639,8.333333333333334
57,25,2,0.7696717139466657,8.666666666666666
58,25,2,0.7694784344356086,8.666666666666666
59,26,2,0.7674672987175298,9.0
60,26,2,0.7671729470280619,9.0
61,27,2,0.7669501602800649,9.333333333333334
62,28,2,0.7650555344533625,9.666666666666666
63,29,2,0.7650299580777096,10.0
64,29,2,0.7628883931666939,10.0
65,29,2,0.7626643929519601,10.0
66,29,2,0.7624625273321106,10.0
