removed_top_n,mean_remaining
1,3.367743179157569
2,3.3709384657911303
3,3.3692241616505094
4,3.3697748199092583
5,3.3654587292323117
6,3.36287487954648
7,3.3598648601059717
8,3.3616089458906973
9,3.3595964932717783
10,3.358098343952141
11,3.356487574149953
12,3.355285405889224
13,3.351891837816267
14,3.3524744669403255
15,3.3532771716238843
16,3.3523602849025895
17,3.3503084439728457
18,3.350562044534642
19,3.349398189738104
20,3.3541789159496855
21,3.3567642988253534
22,3.3515854935549134
23,3.350551324373387
24,3.3459248416731073
25,3.348167434469316
26,3.3459809507098823
27,3.349892065309301
28,3.349776212867432
29,3.354066534211409
30,3.3538014760110566
31,3.355580557717613
32,3.3568587589011054
33,3.360329459929814
34,3.3604227894070955
35,3.3627454062056894
36,3.3550218253268342
37,3.355291908007414
38,3.353181132314459
39,3.3554397920989043
40,3.35926388575691
41,3.3574105216735877
42,3.3630238687096865
43,3.3591294164540857
44,3.358909189575904
45,3.355189230779752
46,3.353908969420036
47,3.356872126375705
48,3.3578344893729892
49,3.35427200427071
50,3.359458200683452
51,3.3564057995910392
52,3.3610424259030154
53,3.359136532883255
54,3.3572620158190976
55,3.3620981825621548
56,3.3631552161971277
57,3.3652734024035103
58,3.364660281044949
59,3.369483870081739
60,3.367967131293773
61,3.3728282764714264
62,3.3764442124731144
63,3.3778552010874447
64,3.3777821615480095
65,3.383657906189168
66,3.3877832742178495
67,3.393979664128152
68,3.3966353969212713
69,3.3973298986909475
70,3.3992326688070285
71,3.4049406644613005
72,3.413181877548279
73,3.414713864402679
74,3.4127196023176007
75,3.40803070475787
76,3.404718316490827
77,3.40420218696898
78,3.4037452094615066
79,3.407421046380644
80,3.402271432869587
81,3.4021212701914334
82,3.404256950123742
83,3.406174395097845
84,3.4070503533211394
85,3.407537854463662
86,3.4054220652795526
87,3.409723013214497
88,3.408534680383254
89,3.4102479996202466
90,3.411632213941664
91,3.4138222470712534
92,3.415183220065728
93,3.4147086155075153
94,3.4242186671668122
95,3.426518149839214
96,3.430953633267441
97,3.4343084369887187
98,3.43331726344658
99,3.4340168326340623
100,3.4360016077571087
101,3.4428749553519316
102,3.4402849881406525
103,3.439286588836637
104,3.4347954543182397
105,3.429385318822711
106,3.4227222568060327
107,3.4227423307579095
108,3.4242358647219704
109,3.421563437442593
110,3.42365513940781
111,3.430465085023716
112,3.4267444719437172
113,3.4288190203078064
114,3.42451249867208
115,3.421092330897504
116,3.422781333987716
117,3.4304638191530774
118,3.4273984183318795
119,3.427636226602959
120,3.4214697967663246
121,3.426092260645024
122,3.431265724119184
123,3.4386168834052566
124,3.4332879999990467
125,3.425833942892133
126,3.4274223360433504
127,3.4317773165677434
128,3.437140526744318
129,3.443145248468093
130,3.439059082804466
131,3.436165930401176
132,3.428102613756289
133,3.4353133058080654
134,3.4408405042977863
135,3.440569727290496
136,3.44342261655929
137,3.452548604800261
138,3.454073660103381
139,3.4556173137872492
140,3.45986266780565
141,3.4566169102798043
142,3.451731290742829
143,3.4502365024562667
144,3.4487809550221025
145,3.4527586006000135
146,3.4467033268743674
147,3.44125799598504
148,3.43566359016077
149,3.4439486921696725
150,3.4420307753468387
151,3.442738536063108
152,3.4457060104082595
