order,cum_neg,cum_pos,pseudo_similarity,prop_fin
1,1,0,0.8875730665075894,2.0
2,1,0,0.8845488905160485,2.0
3,1,0,0.8828974251711443,2.0
4,2,0,0.8809260897775268,3.0
5,3,0,0.8755186968209011,4.0
6,4,0,0.8749953763363837,5.0
7,5,0,0.8746677442826907,6.0
8,6,0,0.8706907177662108,7.0
9,7,0,0.8697643061836824,8.0
10,8,0,0.8679012280087193,9.0
11,8,0,0.8674803011858239,9.0
12,8,0,0.8666467321256734,9.0
13,8,0,0.865812489782267,9.0
14,9,0,0.8635439629409192,10.0
15,9,0,0.8607548494660091,10.0
16,10,0,0.8546935574357135,11.0
17,10,0,0.851815251791786,11.0
18,11,0,0.8507503748309175,12.0
19,11,0,0.8505307277026792,12.0
20,11,0,0.849748487460458,12.0
21,11,0,0.8485905623405434,12.0
22,12,0,0.8464069119641395,13.0
23,13,0,0.8459905088932729,14.0
24,13,0,0.8443654178252902,14.0
25,13,0,0.8380193075061951,14.0
26,14,0,0.8377956229876004,15.0
27,14,0,0.8356962554384484,15.0
28,15,0,0.8319366786838314,16.0
29,15,0,0.8318548858127164,16.0
30,15,0,0.8285985095514476,16.0
31,15,0,0.8276163963227885,16.0
32,15,0,0.827057221428585,16.0
33,16,0,0.8263879713346454,17.0
34,16,1,0.8224670844981892,8.5
35,16,1,0.8207374003050446,8.5
36,17,1,0.8193939141706715,9.0
37,18,1,0.8187154574188499,9.5
38,18,1,0.8179259369696413,9.5
39,18,1,0.8173531693896104,9.5
40,18,1,0.8151309422147133,9.5
41,18,1,0.8135865559992138,9.5
42,18,1,0.8120884468873879,9.5
43,18,1,0.8116328236533685,9.5
44,18,1,0.8114235271308321,9.5
45,19,1,0.8102571083179738,10.0
46,19,1,0.807938536625558,10.0
47,20,1,0.8070588528712772,10.5
48,21,1,0.8062533175025113,11.0
49,22,1,0.8062083352427217,11.5
50,23,1,0.8061445146532007,12.0
51,23,1,0.7993243095255167,12.0
52,24,1,0.7981164907097815,12.5
53,25,1,0.7965160183367725,13.0
54,25,1,0.796167517210081,13.0
55,25,1,0.7961169646237115,13.0
56,25,1,0.795885331343557,13.0
57,25,2,0.7948539737359945,8.666666666666666
58,26,2,0.7939075834153062,9.0
59,26,2,0.791995375928869,9.0
60,27,2,0.7911686029372095,9.333333333333334
61,27,2,0.7884662505459001,9.333333333333334
62,28,2,0.7882306370978571,9.666666666666666
63,29,2,0.7880118775572151,10.0
64,30,2,0.7850864944181605,10.333333333333334
65,30,2,0.7817869442772072,10.333333333333334
66,31,2,0.7811618926308335,10.666666666666666
67,31,2,0.7806309783789338,10.666666666666666
68,32,2,0.777952786226267,11.0
69,32,2,0.777443362455768,11.0
70,33,2,0.7763609192691763,11.333333333333334
71,34,2,0.7743351833463668,11.666666666666666
72,34,3,0.7703461192195484,8.75
73,34,4,0.7678642441664565,7.0
74,35,4,0.7666950523550384,7.2
75,35,4,0.7656895513962969,7.2
76,35,4,0.7645819960355749,7.2
77,35,4,0.7635468610653136,7.2
78,36,4,0.7617395569149598,7.4
79,37,4,0.7612899285613578,7.6
80,37,4,0.7609233653675983,7.6
81,37,5,0.7585064252390115,6.333333333333333
82,37,5,0.7558621700917711,6.333333333333333
83,37,6,0.7549048919448611,5.428571428571429
84,38,6,0.7534661746296241,5.571428571428571
85,39,6,0.7522108588633596,5.714285714285714
86,39,6,0.7489362030443723,5.714285714285714
87,40,6,0.7488564346161011,5.857142857142857
88,40,6,0.7475162006844261,5.857142857142857
89,40,6,0.7468884657440578,5.857142857142857
90,40,6,0.7468787930732004,5.857142857142857
91,40,6,0.7463704491760099,5.857142857142857
92,41,6,0.7462051654392496,6.0
93,42,6,0.7437685778036935,6.142857142857143
94,42,6,0.7414202342221359,6.142857142857143
95,42,6,0.7408644080793461,6.142857142857143
96,43,6,0.7403154675547449,6.285714285714286
97,43,6,0.7401883321546041,6.285714285714286
98,43,6,0.7396358642054882,6.285714285714286
99,44,6,0.7393578535310268,6.428571428571429
100,44,6,0.7392851031433391,6.428571428571429
101,44,6,0.7390502364698657,6.428571428571429
102,44,6,0.7386906978381799,6.428571428571429
103,44,6,0.7386773063165515,6.428571428571429
104,44,6,0.7385572395276889,6.428571428571429
105,44,6,0.7384516734983017,6.428571428571429
106,45,6,0.7364050613183423,6.571428571428571
107,46,6,0.7337429242596669,6.714285714285714
108,46,6,0.7336863988176947,6.714285714285714
109,46,6,0.7328146295037883,6.714285714285714
110,47,6,0.7321371632199253,6.857142857142857
111,47,6,0.7316854646045305,6.857142857142857
112,47,6,0.7312249026902118,6.857142857142857
113,47,7,0.7311290870449224,6.0
114,47,8,0.7306877022360045,5.333333333333333
115,47,9,0.7288576272795045,4.8
116,48,9,0.7288532368188247,4.9
117,48,10,0.7279921218802976,4.454545454545454
118,49,10,0.726624765417867,4.545454545454546
119,50,10,0.72595095506735,4.636363636363637
120,51,10,0.7253309010191129,4.7272727272727275
121,51,10,0.7250941638996149,4.7272727272727275
122,52,10,0.7241286412878882,4.818181818181818
123,52,10,0.723914787565403,4.818181818181818
124,52,10,0.7238523857809327,4.818181818181818
125,52,10,0.7237599697283221,4.818181818181818
126,52,10,0.7234695092514294,4.818181818181818
