removed_top_n,mean_remaining
1,2.235047624246018
2,2.2378189549753356
3,2.237587001992031
4,2.2430320497480785
5,2.2481889938403934
6,2.251516126041777
7,2.2567485132277274
8,2.2639548133220204
9,2.2707777077170155
10,2.275452191447599
11,2.2765784516570013
12,2.277178641170428
13,2.278935948523648
14,2.2840895249288153
15,2.2850101708033868
16,2.290428624668975
17,2.2924243970095692
18,2.2958019304990698
19,2.296569357241836
20,2.2958646966326386
21,2.296076252125034
22,2.300517839235044
23,2.3074702115712546
24,2.307566453202797
25,2.304577809212652
26,2.3084913383295085
27,2.306006543887298
28,2.3123540832950464
29,2.310955663491941
30,2.3113376464593745
31,2.313392686829597
32,2.3163083170766643
33,2.321952973170366
34,2.318301402112165
35,2.3182743571170654
36,2.3239104980642495
37,2.3280171516530745
38,2.3277610226909053
39,2.329907518582932
40,2.330944424028114
41,2.332135466097021
42,2.3354070554261197
43,2.3365266965373936
44,2.3392522312039583
45,2.344672453635815
46,2.347146817613954
47,2.3520506424363843
48,2.3596985422505576
49,2.364999572267201
50,2.3714061793663666
51,2.371946150379948
52,2.376070458208511
53,2.3815652609162834
54,2.380750652358208
55,2.381697495896834
56,2.3846831497115937
57,2.377675564918303
58,2.3838246508430605
59,2.3863719237842775
60,2.3914487317135054
61,2.3931139522567046
62,2.397670371474872
63,2.404981311045542
64,2.409150835052501
65,2.412328349418339
66,2.417638537602095
67,2.420875197295795
68,2.4261928111654356
69,2.428326777544713
70,2.4336039826179023
71,2.4384895384401193
72,2.4347890674596404
73,2.4303889247776587
74,2.4364184066005814
75,2.4397586676472502
76,2.442531919353843
77,2.445753286265186
78,2.4514612151760735
79,2.456861639104375
80,2.457111311085671
81,2.4522534571900514
82,2.4547483897107716
83,2.4497002419038205
84,2.4559445393137533
85,2.4636559517482817
86,2.466082465757609
87,2.4737762471753046
88,2.471829340894999
89,2.4755373375897642
90,2.4772025534523467
91,2.48042293568351
92,2.4859566874454813
93,2.4923765673078333
94,2.4955331588005327
95,2.495950441401119
96,2.502341223579648
97,2.505182149069227
98,2.5026425870461795
99,2.5083012736133243
100,2.5093963989729704
101,2.5133426937958023
102,2.516377613291962
103,2.5183957008994797
104,2.519875891382918
105,2.5224322396725367
106,2.529586901457186
107,2.536268071017299
108,2.537145685498953
109,2.540667193548009
110,2.547307689827063
111,2.5488387422226575
112,2.550323429891845
113,2.5471935058337043
114,2.5427756919585613
115,2.5384489246955964
116,2.544468709444239
117,2.540479266476522
118,2.5455404141982005
119,2.552017793434928
120,2.5611530923793624
121,2.563874843365363
122,2.5691452589792925
123,2.571976370613109
124,2.5704510217160035
125,2.5739977890286996
126,2.5742716407765354
127,2.5757388060964295
128,2.5775836809146573
129,2.5818530866994887
130,2.5815592446785707
131,2.587180854028574
132,2.5892708863180096
133,2.593672019019306
134,2.595070972035769
135,2.595578371349255
136,2.6048855779568467
137,2.608318296694352
138,2.612392082273929
139,2.610590992463603
140,2.6138985317823176
141,2.609922614030289
142,2.614352589660421
143,2.6185254501929136
144,2.621098610218925
145,2.6261545718577017
146,2.633021623593937
147,2.643928953924846
148,2.647706205567399
149,2.645304941699397
150,2.645446284070627
151,2.646938704435068
152,2.6490141953980757
153,2.659222221208242
154,2.666084888759192
155,2.6743267215776756
156,2.6721079927066556
157,2.677082744416358
158,2.6793053420912827
159,2.6809796538806765
160,2.6813104608090597
161,2.6830401371201824
162,2.690139319195072
163,2.693139032285256
164,2.690360440009738
165,2.6987961692938196
166,2.7073074676978517
167,2.708590078784962
168,2.7162460217309183
169,2.7197368536935107
170,2.718296129584643
171,2.725246929630172
172,2.7338685695984637
173,2.7394470242378786
174,2.7426220815921183
175,2.7489909547070295
176,2.755039698526845
177,2.75778637082572
178,2.7657096955319895
179,2.765747500827379
180,2.7694830621851083
181,2.770781133297251
182,2.767732418835363
183,2.776351341577033
184,2.78279732499067
185,2.788465517586426
186,2.7834789561668134
187,2.7887821096606227
188,2.7900256005390704
189,2.7879836170239
190,2.7837091446866085
191,2.781792079952384
192,2.7775865468882452
193,2.7741754029209478
194,2.7733683270942096
195,2.7672741179221827
196,2.7697337026460733
197,2.7729779531351353
198,2.7751477416183667
199,2.78309773274587
200,2.783846077775786
201,2.779762540432236
202,2.7842247316833273
203,2.7948937763902584
204,2.7934725598219536
205,2.7987193676964233
206,2.8082185096842367
207,2.808518400495439
208,2.8114859365395843
209,2.8100372685619135
210,2.8012413647698087
211,2.7948366341270394
212,2.801175749769714
213,2.796638577437252
214,2.8018597492790023
215,2.804261455526026
216,2.8083306284580107
217,2.805161298121663
218,2.804311764240011
219,2.8059791351168113
220,2.8077308217267403
221,2.815897520236364
222,2.8108001493649915
223,2.809283829746373
224,2.812060698874339
225,2.8178790297608
226,2.818692513931277
227,2.8279187291987355
228,2.825733689937217
229,2.8227008594309395
230,2.8264139214731148
231,2.8345741169862677
232,2.8452857683413235
233,2.8437408339521792
234,2.8424506855779437
235,2.844746461893968
236,2.8519649258074944
237,2.855318777234941
238,2.8544874599115566
239,2.8584233059981647
240,2.8545660304413016
241,2.861509241277363
242,2.873071224773072
243,2.871785369229203
244,2.884713551446745
245,2.8856779200991025
246,2.8863964204225727
247,2.8909992114675687
248,2.8904735060901836
