removed_top_n,mean_remaining
1,2.2309727318427854
2,2.2348105721106135
3,2.237587001992031
4,2.2427596587634495
5,2.2479160525709476
6,2.2534040540640214
7,2.2601778682398512
8,2.2648118056148703
9,2.269884135533409
10,2.273282703797035
11,2.2738749261583684
12,2.2756218625641185
13,2.272641266083712
14,2.273353141801522
15,2.280697686698359
16,2.2807370224250976
17,2.2840833656287303
18,2.289522379873066
19,2.290461976763112
20,2.290661835848503
21,2.291843361708207
22,2.291125865708315
23,2.2949865802950775
24,2.2994445403092674
25,2.3014929065327356
26,2.3084913383295085
27,2.314047865638201
28,2.3204124417445744
29,2.324441916384291
30,2.323066240013709
31,2.325996279478126
32,2.3316007481145666
33,2.331602297200822
34,2.3389765512153513
35,2.341108707857051
36,2.3386460130259348
37,2.3350068357618614
38,2.337164369136959
39,2.3404255769802713
40,2.3401953092515866
41,2.341256887237322
42,2.3436166680309256
43,2.348469846356917
44,2.351221572141507
45,2.355515680355665
46,2.3486136373319124
47,2.35397505011226
48,2.359935659545749
49,2.3612121108653628
50,2.362105014939132
51,2.3676485650287313
52,2.3668065290626834
53,2.368021462981003
54,2.3705925622084028
55,2.374600480676262
56,2.3751481761985094
57,2.3757039075346946
58,2.378779787664343
59,2.385981579067001
60,2.392581477252056
61,2.397683994432758
62,2.3993672526089767
63,2.4014105339611778
64,2.4044961838047967
65,2.4088185744728916
66,2.41200264472303
67,2.4082837336990988
68,2.4130767503630164
69,2.416169982461641
70,2.4188496802253847
71,2.419005508368194
72,2.424729974498156
73,2.43073208294379
74,2.4361851942237793
75,2.4435913929390134
76,2.446030590414037
77,2.4535727233015767
78,2.4590938292676685
79,2.465236414174556
80,2.468685054537432
81,2.4642817969285336
82,2.470531101420297
83,2.472156358656483
84,2.4672996381403918
85,2.4704495981819186
86,2.476327478163347
87,2.480028409831184
88,2.482335251921344
89,2.483951520243497
90,2.4886156514116515
91,2.4893402784463765
92,2.4897393141642277
93,2.496067729085331
94,2.5016405331628286
95,2.507938723010843
96,2.5135953727786937
97,2.5160853902868703
98,2.5200188744302134
99,2.5285959683950026
100,2.5300868576423454
101,2.5331561361469026
102,2.53912102946367
