removed_top_n,mean_remaining
290,-1.1499604816535427
291,-1.1487526741164031
292,-1.1475315023907968
293,-1.1462965541627232
294,-1.1450428332621194
295,-1.143778763244852
296,-1.1425041119935213
297,-1.1412181357411997
298,-1.139921383457873
299,-1.1386119861691377
300,-1.1372852892147147
301,-1.1359447647855885
302,-1.134570661351375
303,-1.1331788926501476
304,-1.1317755788260415
305,-1.1304351659162517
306,-1.1290073144479593
307,-1.1277322927285942
308,-1.1264885985539959
309,-1.1273543610679115
310,-1.1282263983639966
311,-1.1291041716992143
312,-1.1298974172064515
313,-1.1306973426315592
314,-1.131497801561508
315,-1.1322820076664288
316,-1.1330577392990966
317,-1.1338398242403864
318,-1.1346274453099845
319,-1.1354203184566263
320,-1.1362157519827392
321,-1.1370114143680985
322,-1.1378094506892098
323,-1.1364861732624856
324,-1.1372850529883247
325,-1.138080779961968
326,-1.1388689815089974
327,-1.1396556160343652
328,-1.140426023584444
329,-1.1411897750223272
330,-1.1419567322739501
331,-1.1427199800379069
332,-1.1434838610015248
333,-1.1442491645632686
334,-1.1429541079318752
335,-1.1416453807316913
336,-1.1403179694504675
337,-1.138976378502303
338,-1.1376127114616217
339,-1.1384668634489505
340,-1.1368403429705176
341,-1.1351514190290721
342,-1.1334454761789698
343,-1.1313487884441829
344,-1.1292177603895912
345,-1.1270605568342746
346,-1.1248756374742723
347,-1.122659693201938
348,-1.1204082026323101
349,-1.118111892091964
350,-1.1157608426612555
351,-1.1133680803152621
352,-1.1109370613348368
353,-1.108439956665449
354,-1.1058718220451276
355,-1.1032615092818612
356,-1.1006188015152247
357,-1.0982094805136744
358,-1.0955113238206917
359,-1.092730581463613
360,-1.089912983133217
361,-1.087054072986375
362,-1.0841577328730865
363,-1.0812137885886999
364,-1.0781582092343593
365,-1.0750334856359047
366,-1.0718724289019113
367,-1.0685915894846074
368,-1.0652505166365192
369,-1.0618168437337636
370,-1.0582700240276537
371,-1.0545515276004254
372,-1.0507653279356794
373,-1.0475065164933763
374,-1.0446095760141985
375,-1.0417086916521983
376,-1.0387994913752512
377,-1.0361741211262805
378,-1.0335017212200597
379,-1.0307959154543502
380,-1.0280510382606178
381,-1.0252557499522041
382,-1.0224244076081612
383,-1.0195433089340988
384,-1.0166117218574482
385,-1.0136346366639322
386,-1.0105915274142907
387,-1.0075019333598885
388,-1.0043644697137242
389,-1.0011773064956289
390,-0.9979287782827498
391,-0.9946279472396656
392,-0.9912698143225144
393,-0.9878387114387887
394,-0.984239009880048
395,-0.9806124270386608
396,-0.9769567461261431
397,-0.9732654700182619
398,-0.9695313471960498
399,-0.9657511945394727
400,-0.966063800796403
401,-0.9622088568595788
402,-0.9583055150596776
403,-0.9543601054503095
404,-0.9503825966102614
405,-0.9463565118315168
406,-0.9422874836034791
407,-0.9381615426764384
408,-0.9339123662005593
409,-0.9340846963590537
410,-0.9342699614784215
411,-0.9344733881380911
412,-0.9310460680015639
413,-0.9275647235575877
414,-0.9239804239840718
415,-0.9203342604377116
416,-0.9166296239985116
417,-0.9128371022098458
418,-0.9089825418612616
419,-0.9050676884350005
420,-0.901085295072384
421,-0.8970370707683236
422,-0.8928940663052548
423,-0.888681093663862
424,-0.8843981801546964
425,-0.880043169737271
426,-0.875787665441253
427,-0.8712857860962295
428,-0.8667008868249958
429,-0.8620183418600188
430,-0.8749755533130883
431,-0.885987680790234
432,-0.8959955010825332
433,-0.9045860377975513
434,-0.9118855867610721
435,-0.9187082679852657
436,-0.9255667172293175
437,-0.932322538457664
438,-0.9391523117817012
439,-0.9458289196482907
440,-0.9525644294645655
441,-0.9593220560874299
442,-0.9549719903234783
443,-0.9609625952361323
444,-0.9568094045854347
445,-0.9525935056931647
446,-0.9487441808521875
447,-0.9448101748409715
448,-0.9407808623977917
449,-0.9366353862908708
450,-0.9323942986262773
451,-0.9280559834458587
452,-0.9235987283798953
453,-0.9190461577650035
454,-0.9143462872779784
455,-0.9095422023475342
456,-0.9046191006362472
457,-0.8995752690932488
458,-0.8944043648957879
459,-0.8890940927901451
460,-0.8833562413983197
461,-0.8777846535574636
462,-0.8720575348895787
463,-0.8661820197451445
464,-0.8601169704837253
465,-0.8539026324983017
466,-0.8475118934782209
467,-0.8409546506849302
468,-0.8342248327576961
469,-0.8272929155763398
470,-0.820161748521758
471,-0.8128256149621021
472,-0.8052640006991829
473,-0.7974387618051867
474,-0.7893935108574807
475,-0.7811132788988971
476,-0.7729010423096886
477,-0.7647866186250147
478,-0.7700430566974311
479,-0.7750730209800227
480,-0.774658539942409
481,-0.7741781378885764
482,-0.7735644944080307
483,-0.7729286068307082
484,-0.7721906968315506
485,-0.7713717110199664
486,-0.7704699430888288
487,-0.7694878208324804
488,-0.7684591513452743
489,-0.7672295035155973
490,-0.7658844750737583
491,-0.7644892795774219
492,-0.7630245545571264
493,-0.7614345406223296
494,-0.7681827699289988
495,-0.7666090376775282
496,-0.7647276501616274
497,-0.7627430173323407
498,-0.7605388152932383
499,-0.7581989741717464
500,-0.7557518345810151
501,-0.7531141044881828
502,-0.7503514114918347
503,-0.7471793122916875
504,-0.7438269754886576
505,-0.7402910001884638
506,-0.7363463877554237
507,-0.7321891318130987
508,-0.7277807589655433
509,-0.7231345829847854
510,-0.7195899297248627
511,-0.7176043441449829
512,-0.7152941114595984
513,-0.7132125988527747
514,-0.7148539309637588
515,-0.7166230655574357
516,-0.7185759877466072
517,-0.7206765203980313
518,-0.7230099369295512
519,-0.7264405431762564
520,-0.7286055374620588
521,-0.7330190847472792
522,-0.7392574247567723
523,-0.7461336630029002
524,-0.7539913540593718
525,-0.7643033754566851
