removed_top_n,mean_remaining
1,3.3697551001644994
2,3.370571550776448
3,3.3727644648354076
4,3.3745204926797903
5,3.374816346254523
6,3.3758934641055656
7,3.373810876444654
8,3.372870147510934
9,3.373161179289535
10,3.3753912919451023
11,3.378661027847558
12,3.3769309323642953
13,3.375459148529532
14,3.3767309113786808
15,3.3751452745418904
16,3.3706460765766737
17,3.3686320944288637
18,3.365058434102579
19,3.36844548177064
20,3.3678875076849795
21,3.3715174804188783
22,3.366759506410358
23,3.365190407723249
24,3.364952060074816
25,3.368886646000901
26,3.3734514536609055
27,3.368253183545821
28,3.3668366671194634
29,3.369893029752067
30,3.3743413187263784
31,3.3797837666497945
32,3.378003440070551
33,3.3818185294295535
34,3.384758914968025
35,3.3809782060765166
36,3.382318625721683
37,3.385759814313453
38,3.392805422385373
39,3.390771442221019
40,3.390012508190032
41,3.3906528455383524
42,3.3872164646978224
43,3.3832373569520477
44,3.3884188344485726
45,3.3872144189460625
46,3.393122938716743
47,3.3945785740017476
48,3.4023592755742422
49,3.3945008993914922
50,3.395751401602725
51,3.3989940669426355
52,3.3984352777856164
53,3.399438293258275
54,3.397499209806733
55,3.399472439141948
56,3.396450356590727
57,3.4001984581214186
58,3.39566157439499
59,3.39974867959375
60,3.3963979653199563
61,3.4013797630377165
62,3.398931584630403
63,3.399375964963255
64,3.396056151892718
65,3.39358925814774
66,3.3922257064175607
67,3.390014395850904
68,3.38985342715402
69,3.388569686415664
70,3.3915296612247587
71,3.3919877203759388
72,3.3972162020424626
73,3.390585421684034
74,3.388696722806537
75,3.3877358907549517
76,3.392815634840921
77,3.3943120259681794
78,3.401658818339109
79,3.4053296994598545
80,3.4051871758990067
81,3.4014130163326017
82,3.4071397860735795
83,3.4109866090607
84,3.4134117739059184
85,3.414596178056046
86,3.4196337657811715
87,3.422318234717341
88,3.4289414927690265
89,3.4284692309406495
90,3.427320823846148
91,3.4266430187655397
92,3.431437430411012
93,3.432845027868225
94,3.4299666980529966
95,3.424998030531793
96,3.425671812737897
97,3.4315552425258846
98,3.426235084619172
99,3.425918097018349
100,3.425971456216216
101,3.426966022660913
102,3.4304591112232172
103,3.4371189639488664
104,3.439221076494387
105,3.433988117941214
106,3.4329760060554593
107,3.439740356465726
108,3.437775515538338
109,3.4320321331781094
110,3.4368648118160583
111,3.4360484770256456
112,3.4305439654327934
113,3.432743978912526
114,3.4359666059887464
115,3.4375216438826235
116,3.4404528487581367
117,3.4481814736487477
118,3.4506389982957693
119,3.4450072751955516
120,3.4414086539987387
121,3.4436134270409293
122,3.4446764896145634
123,3.452960072085103
124,3.4551219159379483
125,3.456571135222193
126,3.4613492505924675
127,3.465881775163005
128,3.463412208062795
129,3.4599982617471237
130,3.45878102407166
131,3.4603149150620056
132,3.465638444475222
133,3.467178389596215
134,3.462968622744239
135,3.4577468788865326
136,3.4592591892704125
137,3.4619922267164798
138,3.465434658611372
139,3.471054524339152
140,3.472994911506049
141,3.476410766141162
142,3.479093732907088
143,3.486990693858454
144,3.4828669976501616
145,3.4825453646995346
146,3.4742941751768788
147,3.472367992712015
148,3.47593846728641
149,3.482315905894575
150,3.48357265995829
151,3.4875842976332154
152,3.4880176046176485
153,3.491129401956652
154,3.499587548614974
155,3.5008363992384255
156,3.4978220620964042
157,3.4927897256354137
158,3.493017668711195
159,3.494178116026504
160,3.489212981397497
161,3.4835455009705636
162,3.485281390972764
163,3.4885027090698366
164,3.4901910965938936
165,3.496022720328956
166,3.493108690853283
167,3.492052307963525
168,3.496930074475962
169,3.5007488724086873
170,3.5012089663620993
171,3.4987837331522837
172,3.501930396199299
173,3.5052243768397577
174,3.4996311644634286
175,3.4995262008502936
176,3.4964178486318738
177,3.4884976817440663
178,3.481150050783672
179,3.4845254738540428
180,3.482426562418307
181,3.48597386283568
182,3.487333214738255
183,3.490731560955252
184,3.490359359327709
185,3.4824416399813107
186,3.4770409255413686
187,3.4856519871860554
188,3.4907322879676017
189,3.4912914338340038
190,3.500533925709841
191,3.5073117346211204
192,3.503682585643968
193,3.4937905917640055
194,3.494905414884039
195,3.4949231253009874
196,3.499749325385198
197,3.5091413836025156
198,3.5158987761945126
199,3.509544201141455
200,3.5056744166149096
201,3.5064636783831786
202,3.5074962960940117
203,3.499554348242367
204,3.5011802612530696
205,3.4959249725053687
206,3.488136849173449
207,3.4844498014042964
208,3.4973380889809684
209,3.489417975799275
210,3.4834581210326454
211,3.4861126577288766
212,3.483973984267463
213,3.481188267917576
214,3.4794846905710686
215,3.482486762274681
216,3.4814927304263983
217,3.480709312576262
218,3.475158131596427
219,3.4843716671819354
220,3.4893909669447547
221,3.485281472273925
222,3.494631754726948
223,3.4870572797124053
224,3.484695231194996
225,3.4800262438103604
226,3.48659990851846
227,3.490722498752599
228,3.4818629581168232
229,3.4824453893606044
230,3.480262237714178
231,3.4795576264066264
232,3.4769985892633732
233,3.4729263673891126
234,3.4798374332633735
235,3.477030292557134
236,3.476736662750536
237,3.477096393043943
238,3.485202204956555
239,3.4862646676579403
240,3.4889357670489036
241,3.4876459831259745
242,3.4897073650419985
243,3.483017857318557
244,3.480825621483236
245,3.4770104764881444
246,3.484063819390965
247,3.484357745790609
248,3.484144359112013
249,3.48161910613167
250,3.4831053030549555
251,3.4777787387718733
252,3.4723114362581105
253,3.469920059214864
254,3.4620158220909087
255,3.470381769697116
256,3.4699581184484827
257,3.4812633757162526
258,3.475697602399373
259,3.481703153884444
260,3.4835211677183313
261,3.484015881943734
262,3.4876919769236268
263,3.4946551033962283
264,3.494219321018593
265,3.4884537945986285
266,3.4855044127767636
267,3.4848710572732227
268,3.483680120092897
269,3.488563825978385
270,3.4809236261897016
271,3.4762740498248688
272,3.481161575493063
273,3.489018674745953
274,3.4896759721742936
275,3.502426424280628
