Expression,Group
1.531425101409028,1-100
0.8397196995192701,1-100
0.33005463941404345,1-100
0.5711329467271762,1-100
0.696335304986532,1-100
0.617109037448601,1-100
-0.37790824052621985,1-100
-0.8829374498133147,1-100
1.788141319129888,1-100
-0.8206593657414392,1-100
-0.9782997751723456,1-100
-0.8465511015373972,1-100
0.990819132224808,1-100
-0.17573399018681135,1-100
-0.16272553276444157,1-100
1.351546715339662,1-100
1.1384711609782214,1-100
1.2147184063322485,1-100
-0.5493404782033197,1-100
0.5872985689627945,1-100
0.5672018882388016,1-100
0.6334553667330263,1-100
0.34958436627149336,1-100
-0.4020937291216474,1-100
-0.7249418688596185,1-100
0.06363495638997238,1-100
-0.2224328226041535,1-100
-0.5983766603426146,1-100
-0.7396198198987877,1-100
-0.7172718639254012,1-100
-0.5618725158366955,1-100
0.15049662449822618,1-100
0.7710652987115243,1-100
0.3401927040621195,1-100
-0.5341446238537843,1-100
-0.1666591447505803,1-100
0.831196088359687,1-100
-1.3948339482829386,1-100
0.39720727179479814,1-100
0.5524791557958696,1-100
0.7174360615641513,1-100
0.6597162510573702,1-100
0.030635555967439415,1-100
0.1261957824212929,1-100
-0.5986479460038586,1-100
0.44376952720503754,1-100
-0.40242908655740045,1-100
1.0285000824188917,1-100
2.7078424327249335,1-100
0.8268087809336677,1-100
2.4313811944522423,1-100
-0.3875777716369718,1-100
2.070728363693179,1-100
1.1388849986131295,1-100
0.0654442944021795,1-100
0.5689335600372994,1-100
-0.4252874812675858,1-100
2.149368341761818,1-100
0.34628180714195794,1-100
-0.26500560623110797,1-100
0.6928245212339891,1-100
0.6366166613953246,1-100
-1.2736664110026452,1-100
-1.0421889047544302,1-100
0.12790468392201929,1-100
-0.8610853334449184,1-100
0.9816928262923125,1-100
-0.43836620149355726,1-100
0.12946921139115541,1-100
-0.9419857656271361,1-100
0.09316613128932945,1-100
0.27787984960068673,1-100
-0.5659103559139644,1-100
0.8187108264941388,1-100
-0.7621314984262557,1-100
-0.5204500168276203,1-100
0.4122154156239405,1-100
-0.5634984362461927,1-100
0.1283404178653443,1-100
0.5467431500068705,1-100
0.22131820566422442,1-100
0.9529003306592886,1-100
0.12537878216797077,1-100
-0.9001184241132162,1-100
0.3337874493287243,1-100
0.2473790293956751,1-100
0.3469942853771735,1-100
0.3029903470636826,1-100
0.7022265380980544,1-100
0.5437081475474428,1-100
0.47592666153669694,1-100
-0.20000596850183563,1-100
-0.632589850822648,1-100
-0.1530169518338706,1-100
1.8601505030727283,1-100
-0.602449357277458,1-100
0.35340289921750173,1-100
-0.2635862708000781,1-100
0.22388381663298473,1-100
2.0417683498647583,1-100
-0.2840519582887799,101-200
0.22244303513110272,101-200
0.2773132529074368,101-200
0.5150093841577018,101-200
0.9420637371329282,101-200
0.46228175558158735,101-200
0.6314694648043944,101-200
0.9059738077396702,101-200
-0.3693281600163735,101-200
-0.9506407191832797,101-200
2.729515442651298,101-200
2.051856640723238,101-200
0.8411249807039067,101-200
0.4249010561646214,101-200
0.7015059190869083,101-200
1.0347177188616503,101-200
0.8749010368861138,101-200
0.27157800811743316,101-200
0.10535143512058517,101-200
0.43648289296842313,101-200
-0.5254002305431058,101-200
0.9052259908102533,101-200
0.17696737093054712,101-200
1.4855368586819386,101-200
-1.0184889959353562,101-200
0.9766688917223196,101-200
1.3144526645110393,101-200
1.039789473249454,101-200
0.44585047216592877,101-200
0.4802823499699773,101-200
0.5659608098291808,101-200
-0.21895516697915254,101-200
-0.23357503913668837,101-200
0.25514706203243637,101-200
-0.306644242832065,101-200
1.0748271694003535,101-200
1.0690005356812635,101-200
-0.47252292094882753,101-200
0.7974944536810016,101-200
-0.6414963002491582,101-200
-0.04068600305030565,101-200
0.14199879450386932,101-200
2.139413689034767,101-200
-0.5372392577533504,101-200
1.5123427697813032,101-200
0.8475583247270764,101-200
1.8703675958439478,101-200
1.1733113172258214,101-200
-0.4870236519822727,101-200
0.27266228582346935,101-200
0.2039424671338304,101-200
0.35444553659762384,101-200
1.7223933161261828,101-200
-0.5762834872406803,101-200
1.7159709411845776,101-200
-0.15215082826530604,101-200
-1.2066339603602987,101-200
-0.686932083149157,101-200
1.9935340050390271,101-200
0.822168010252995,101-200
1.4513877789264364,101-200
-0.0888138091532883,101-200
0.7453200712486581,101-200
-0.27354083334453067,101-200
-1.2612752560634086,101-200
0.9987045947555357,101-200
-0.3128978096669097,101-200
0.6698006605151874,101-200
0.17418008947782362,101-200
-0.1671803907859994,101-200
1.8494984717541207,101-200
1.4635673897186017,101-200
-0.06345368812900506,101-200
-0.07524329590644577,101-200
0.422217622012397,101-200
0.2179028491811423,101-200
0.6770461107923478,101-200
2.82977760477814,101-200
1.305168885859654,101-200
-0.11771303190517761,101-200
0.938274007869104,101-200
0.7023759353802635,101-200
2.0006937583950717,101-200
0.9109916141097312,101-200
-0.17405626189872173,101-200
1.6008618397406291,101-200
0.15858602030867078,101-200
1.226804631264157,101-200
1.6081833979716826,101-200
0.7588647955924648,101-200
0.014767231456477873,101-200
-0.4191618056900615,101-200
0.16805765387239474,101-200
-0.7610048705176449,101-200
1.864437406726879,101-200
1.2894677681292661,101-200
-0.19686099833203766,101-200
0.3538596886378489,101-200
0.918397058313255,101-200
-0.3718533783345394,101-200
0.7127742251177102,201-300
0.2004458598624534,201-300
0.4932331847773811,201-300
0.5888973911400055,201-300
0.9782497254755173,201-300
0.8662166475135805,201-300
-0.6175854825459712,201-300
1.711280254151216,201-300
0.25366034217674027,201-300
1.8927290070470246,201-300
-0.6703013713801321,201-300
1.1745980232276236,201-300
-0.82170417891959,201-300
0.023341677404545593,201-300
-0.0069455024044588,201-300
-0.33547397333091844,201-300
1.9036144292549548,201-300
0.7881598517799495,201-300
2.0254668468313484,201-300
-0.2990418923107151,201-300
-0.4279671844149221,201-300
0.8947890751319962,201-300
0.7622948429030848,201-300
0.1131683208736494,201-300
-0.6739031770352499,201-300
0.6756172292260486,201-300
0.8883740487989578,201-300
-0.19758779386080755,201-300
0.653132385097497,201-300
1.106926021910886,201-300
-0.2534887063661503,201-300
-0.08079411792912826,201-300
0.5833683247560495,201-300
0.8654788619930373,201-300
0.08117637694988883,201-300
0.8115352337940946,201-300
-1.1813118748967602,201-300
-0.5084666613472989,201-300
0.26934741403826407,201-300
1.4177654025514232,201-300
0.05142524521087169,201-300
0.26542142302313854,201-300
0.5446014780003952,201-300
1.8476069045100911,201-300
0.9432432317022511,201-300
0.3649798150240633,201-300
0.3624399349663882,201-300
-0.15452226813176387,201-300
0.842718836936377,201-300
-0.18823221791439737,201-300
-1.3689852203453414,201-300
-0.3629101002093884,201-300
0.13091898682998987,201-300
-0.29129543629926863,201-300
0.4063269695048015,201-300
0.6886547846381111,201-300
0.8409302986944587,201-300
1.5650416657451418,201-300
-0.4918052755648181,201-300
-1.381985754403042,201-300
-0.4790898895904311,201-300
1.0882793155939643,201-300
0.21192692873594896,201-300
1.2389688896638718,201-300
0.37547810143236526,201-300
1.2099476002844944,201-300
1.9956468277418864,201-300
-0.3501935200357281,201-300
1.7994891388612093,201-300
-0.3419611669522472,201-300
-0.44598597681038804,201-300
0.002912743157986366,201-300
1.0627524225494496,201-300
-1.1316393693529991,201-300
1.2842416540217265,201-300
1.1216770092146262,201-300
0.39484720515844407,201-300
2.1680422700821755,201-300
-0.17857590431809578,201-300
-0.714388907024957,201-300
-0.8414239828405887,201-300
0.6666298243718247,201-300
1.8702683884858784,201-300
0.0006404588818338408,201-300
-0.7894452947464019,201-300
-0.15896359772340024,201-300
2.3891815725079386,201-300
0.6131986699530707,201-300
1.0018629852200127,201-300
0.5986918165169988,201-300
0.26922152688905615,201-300
1.5032068974725676,201-300
1.9456174451241897,201-300
0.10997944679499976,201-300
0.7848027276812968,201-300
0.8999008547580575,201-300
0.9821621079841333,201-300
0.5568734947304277,201-300
-0.30043855834305916,201-300
0.30355014812125863,201-300
1.1827850788686387,301-400
0.8897949936952599,301-400
-0.353658569671817,301-400
-0.6186708851315809,301-400
-0.7704240273680851,301-400
0.483282129306009,301-400
0.26003592435353856,301-400
0.8834017498563489,301-400
1.4637773102844118,301-400
0.5998286647239595,301-400
0.46469635120548325,301-400
2.6465010282040904,301-400
0.36022714238237524,301-400
0.9943003535010265,301-400
1.6908058568162727,301-400
-0.2280774616331587,301-400
0.2182634189140176,301-400
0.33882376085229204,301-400
0.3284095337240397,301-400
0.9482388833121435,301-400
1.0362665986720574,301-400
1.4518578000912312,301-400
0.33762012418777015,301-400
0.011395476467388156,301-400
0.26384430402394243,301-400
0.6809816381567542,301-400
2.5575395205935885,301-400
1.3783526614286568,301-400
0.8184182147542305,301-400
0.6156207878363683,301-400
0.6226063350903716,301-400
0.9427856026667928,301-400
1.159856168898188,301-400
0.6144949690491868,301-400
-0.314077507169441,301-400
0.2936779419474856,301-400
0.3523452278405087,301-400
0.7137045405306162,301-400
0.6792912718179529,301-400
1.4634750145563555,301-400
0.8151361793578266,301-400
0.368266191089198,301-400
0.3140438382815103,301-400
0.9460869783868263,301-400
0.15634171212419437,301-400
0.257957046712001,301-400
1.0905468148768889,301-400
1.6535480682818584,301-400
-0.6148522275196491,301-400
1.5948669234505881,301-400
-0.33476992232796143,301-400
0.4588535961092476,301-400
2.2708298581041064,301-400
0.7951206936919828,301-400
1.372041191427,301-400
-0.061317177652768305,301-400
0.8768301056611802,301-400
0.7907161740224516,301-400
0.09931838497505006,301-400
0.6753392672490965,301-400
0.8889843484973559,301-400
0.7134270521175563,301-400
1.602035866841578,301-400
1.1115677051285269,301-400
0.6596477763840796,301-400
0.15934412072029802,301-400
2.2716064704223697,301-400
0.3032864399242641,301-400
0.8272062401177176,301-400
0.5781738364642716,301-400
2.0777654584164837,301-400
0.5267886787159972,301-400
0.7905600030011035,301-400
-0.14667373837235087,301-400
0.5848837061866476,301-400
0.07126184310632007,301-400
1.3818519115140124,301-400
3.353264092608177,301-400
-0.8966136606050357,301-400
-0.9204116129628231,301-400
2.273796608348472,301-400
0.5902151482921658,301-400
0.6509607512296778,301-400
2.305215825595966,301-400
0.5419039877100351,301-400
0.8562930788005187,301-400
2.0832869536100405,301-400
1.7644550261471592,301-400
-0.002252321272911644,301-400
0.2204802814582723,301-400
0.672741308163235,301-400
0.679950194622863,301-400
-0.13423527242694208,301-400
1.2155287512294117,301-400
-0.15956059969278094,301-400
0.7141494453967177,301-400
1.7554293115472215,301-400
2.4613705347036174,301-400
0.5212214961123205,301-400
0.993056550255027,301-400
0.5417032259333997,401-500
1.1067556190546564,401-500
0.596895838540509,401-500
0.8902693527794506,401-500
-0.1536210863069668,401-500
2.980898101284383,401-500
1.368886672914847,401-500
0.35506740403524967,401-500
0.9965209554420562,401-500
1.1895032203983789,401-500
-0.11250041823930837,401-500
0.7759540617029226,401-500
-1.235082279928288,401-500
0.22121118737774093,401-500
0.18199291856366442,401-500
1.156703342331722,401-500
0.7926041775681085,401-500
1.3830794954911259,401-500
1.5231845841319793,401-500
0.7906530508477077,401-500
1.4437380647867921,401-500
2.5410639797943504,401-500
1.926468031854913,401-500
-0.20305699923881085,401-500
1.5059240429135712,401-500
1.6478781477255144,401-500
0.5135881674959879,401-500
1.0804346672133118,401-500
0.5695964870928436,401-500
0.7773872728363824,401-500
0.6822646000732211,401-500
0.882798454560576,401-500
0.916966507188701,401-500
-0.36167816167360534,401-500
0.8046531518900271,401-500
0.20068622960011293,401-500
0.5681751501181747,401-500
1.4957700544111363,401-500
0.6665217430248964,401-500
0.9166457043333165,401-500
1.6956778818295954,401-500
-0.300883412970792,401-500
0.8435234409373422,401-500
1.5095772775318004,401-500
1.409077277413835,401-500
1.936858645008427,401-500
0.16395811822183254,401-500
0.6010593459705684,401-500
0.20785895202232826,401-500
-0.3670851072052273,401-500
0.09439960880615964,401-500
-0.5141190124542193,401-500
-0.5169694647105699,401-500
0.28242222045794074,401-500
1.6630308310337716,401-500
0.917609451150827,401-500
-0.3125464682116309,401-500
1.0366502560186615,401-500
0.12284300548533185,401-500
1.4849800995598192,401-500
1.4192560638190486,401-500
0.2958471996134146,401-500
1.7788428249390902,401-500
0.1564869067029554,401-500
0.7857007078401945,401-500
1.4920451890540392,401-500
0.5676031772428869,401-500
-0.5065639608257645,401-500
0.9486980628703406,401-500
0.9287311049031446,401-500
1.759568182636408,401-500
-0.7609072347034779,401-500
1.4718941245763344,401-500
-0.30393061700024104,401-500
1.4388039195866116,401-500
0.6925903595489266,401-500
0.4041812071514992,401-500
2.1597838989772824,401-500
0.4151972670478944,401-500
0.7163444743253443,401-500
1.134916720199158,401-500
0.7885606700914546,401-500
1.1851241113651632,401-500
1.9482417274689086,401-500
-0.2645246365124213,401-500
0.8864256961356816,401-500
1.4876130127323843,401-500
1.9052284539278932,401-500
-0.2721392379809288,401-500
0.9099886281662392,401-500
1.778286683811213,401-500
1.4681418974633533,401-500
1.8398185886806266,401-500
0.9587772999360014,401-500
0.5207223804308154,401-500
0.8238986724660843,401-500
0.06591285837081899,401-500
1.0449697129394524,401-500
1.708932378642879,401-500
-0.07420146780013281,401-500
1.6061739265872648,501-550
1.5585354512581375,501-550
-0.47538644887600706,501-550
1.0716543009387203,501-550
-0.015909387251594468,501-550
1.297963839411517,501-550
-0.27951243179325846,501-550
0.2591475970170817,501-550
1.1769089120850562,501-550
0.2111090707373862,501-550
0.5195839211229798,501-550
-0.362052920438634,501-550
2.112513048418371,501-550
2.274187862492839,501-550
0.7043380576889253,501-550
2.5719150529028614,501-550
0.5691677422465706,501-550
0.49343797026560476,501-550
1.5785450701597727,501-550
1.6475556586951428,501-550
1.884167974239649,501-550
0.14841976682568947,501-550
2.153704887258309,501-550
1.0873265629138675,501-550
0.5919506044798899,501-550
1.154393169244073,501-550
0.49136278223400764,501-550
0.013499788205258743,501-550
2.5344224156300985,501-550
2.4788286505004584,501-550
2.5475871306993403,501-550
0.3677181594052719,501-550
2.554429232510701,501-550
1.1140973275707236,501-550
1.528104544054139,501-550
0.32628788252166996,501-550
2.1583250281032886,501-550
1.5786279925782043,501-550
1.0968607180658907,501-550
1.752910720573335,501-550
0.20015545368690765,501-550
2.1985438039626617,501-550
1.6391269369581534,501-550
1.362217420681025,501-550
-0.6677091641906695,501-550
2.674683113340479,501-550
