removed_top_n,mean_remaining,std_remaining
1,-1.1746736339857433,0.3078260533718826
2,-1.17434033404649,0.308009886945132
3,-1.1738880106267762,0.30811195842607836
4,-1.1734637223096334,0.30823672439192784
5,-1.173471677123603,0.3085208888903302
6,-1.1738982146640695,0.3086461946321402
7,-1.1734888424883445,0.3087850735559511
8,-1.1734152156326236,0.30906664771189246
9,-1.1743825163289965,0.3085375452007715
10,-1.17426842188085,0.3088133514233346
11,-1.1734409403565675,0.30850593087799405
12,-1.1733120292159762,0.3087796965328284
13,-1.17370061094498,0.3089379658814568
14,-1.1734672192930893,0.30918060387392
15,-1.1725767727983605,0.308787496869018
16,-1.1725789471824308,0.30907811639082916
17,-1.1723495840557143,0.30932441126971416
18,-1.17213497181879,0.30957721657515136
19,-1.1719428113273092,0.3098387174244895
20,-1.1713686091291167,0.3098517518923741
21,-1.1714738866384633,0.31013673136806563
22,-1.170952969415441,0.31020198044396097
23,-1.1709283583329766,0.3104973215423054
24,-1.170717234532889,0.31075644472656383
25,-1.1708481404413218,0.3110395550356126
26,-1.1708893053921345,0.3113364938129151
27,-1.1704184974196568,0.3114503685699391
28,-1.170202836737832,0.3117114812997539
29,-1.17074391600509,0.3117686273506046
30,-1.1705815061937,0.3120481066339053
31,-1.1702191748916053,0.31224166343198667
32,-1.1700625996065122,0.3125244256381377
33,-1.169345614294606,0.31240485597781215
34,-1.1690949719906578,0.3126575617448239
35,-1.1686336848029375,0.3127882974361729
36,-1.1685736438025038,0.313091255373504
37,-1.1692907622207436,0.31297852328497117
38,-1.1703819949401433,0.31231506654358693
39,-1.1705293919322242,0.31260462500441727
40,-1.1706363316775648,0.31290347857704015
41,-1.1707397525702032,0.3132038622446516
42,-1.1710240761329216,0.3134485685914402
43,-1.1711384479342268,0.31374884825194815
44,-1.171067763662889,0.31405656198529286
45,-1.171587558402599,0.3141529841021502
46,-1.1717269319406762,0.3144508487715898
47,-1.171301722446848,0.3146212208447247
48,-1.1718607681068682,0.3146881255236245
49,-1.1722293971522513,0.31489627052358005
50,-1.172039115731668,0.31518430562940936
51,-1.172175055570002,0.31548731623280146
52,-1.1723028000634226,0.315793014324992
53,-1.1726926662603356,0.3159934540143812
54,-1.1724272182677205,0.3162587448801839
55,-1.1728128250298286,0.31646418459418624
56,-1.1725466501191206,0.31673126308214966
57,-1.1723813138238006,0.3170331260605304
58,-1.1732152127219027,0.3168198307173533
59,-1.1733790406571971,0.3171235826159813
60,-1.1731474512429176,0.31740777756638694
61,-1.1730181821541836,0.3177213543909929
62,-1.173003350968217,0.31804856545374943
63,-1.1732264195787165,0.3183390555451104
64,-1.172906915754813,0.3185908966332443
65,-1.1731623945650933,0.3188717854092941
66,-1.1733195544319999,0.3191844322718983
67,-1.17343894900858,0.31950601311076393
68,-1.1728892309772105,0.3196125160973095
69,-1.1726403750193322,0.31990030285362697
70,-1.172386870680885,0.32018748674271014
71,-1.172398855076405,0.32052353480582346
72,-1.1715723834480112,0.32035369037248923
73,-1.1709560462246338,0.3204099866014608
74,-1.1713227501348042,0.3206491314211687
75,-1.172415467808387,0.32010766721406336
76,-1.1718982751989693,0.3202502463255001
77,-1.1716542073112346,0.3205469956872674
78,-1.171864529237958,0.32085615126625144
79,-1.1723226730138552,0.3210454866575429
80,-1.172341433727008,0.32138877836645596
81,-1.1721265284721947,0.3216999110501749
82,-1.1719305586777267,0.3220178525511556
