order,cum_neg,cum_pos,pseudo_similarity,prop_fin
1,0,0,0.9826105252971461,1.0
2,0,0,0.9820807863058346,1.0
3,0,0,0.9816272648369013,1.0
4,0,0,0.9813690626146964,1.0
5,1,0,0.9810184988224381,2.0
6,1,0,0.9807899600675836,2.0
7,1,0,0.9807171253437664,2.0
8,1,0,0.9806811283952678,2.0
9,2,0,0.9800045298032274,3.0
10,2,0,0.9798206842466065,3.0
11,2,0,0.9795864138866732,3.0
12,3,0,0.9795673386157008,4.0
13,3,0,0.9795324282525936,4.0
14,4,0,0.979448332426121,5.0
15,4,0,0.9794322235096988,5.0
16,4,1,0.9792810972801907,2.5
17,4,1,0.9791093390181279,2.5
18,4,2,0.9790934151677791,1.6666666666666667
19,4,2,0.9790294488846335,1.6666666666666667
20,4,2,0.978479139509296,1.6666666666666667
21,4,2,0.9783338309839469,1.6666666666666667
22,4,3,0.9778651152239203,1.25
23,5,3,0.9778242731917375,1.5
24,5,3,0.9777733736163963,1.5
25,5,3,0.977769502653983,1.5
26,5,3,0.9776041384848531,1.5
27,5,3,0.9775845846840746,1.5
28,6,3,0.9775624800397175,1.75
29,6,3,0.9775246444830848,1.75
30,6,3,0.97745257780749,1.75
31,6,3,0.9774440821468394,1.75
32,6,4,0.9773903080421256,1.4
33,7,4,0.9772244338132883,1.6
34,7,5,0.9768519654835415,1.3333333333333333
35,7,6,0.9768329826750697,1.1428571428571428
36,7,6,0.9766913933329083,1.1428571428571428
37,7,6,0.9765706020466395,1.1428571428571428
38,7,6,0.9765312715105692,1.1428571428571428
39,7,6,0.9763858941572626,1.1428571428571428
40,7,6,0.9762825035042091,1.1428571428571428
41,8,6,0.9762656251926677,1.2857142857142858
42,8,6,0.9761430015122184,1.2857142857142858
43,8,6,0.9761416672472828,1.2857142857142858
44,8,6,0.9760904574568979,1.2857142857142858
45,8,7,0.9760007278427929,1.125
46,9,7,0.9759916605714801,1.25
47,9,7,0.9757146676777925,1.25
48,9,7,0.9756151289241732,1.25
49,10,7,0.9755415162209713,1.375
50,10,7,0.9754122287515646,1.375
51,10,7,0.9753953707346207,1.375
52,10,7,0.9751970405436968,1.375
53,11,7,0.9750106497153985,1.5
54,11,7,0.9747498028355707,1.5
55,12,7,0.9747210139285976,1.625
56,12,7,0.9746672226610906,1.625
57,12,7,0.9745014987667718,1.625
58,12,7,0.9744723764443303,1.625
59,12,7,0.9744211067135782,1.625
60,12,8,0.9743352374363091,1.4444444444444444
61,12,9,0.9741687695191672,1.3
62,13,9,0.9740946111847856,1.4
63,13,9,0.9739465817824449,1.4
64,13,9,0.9737686726185893,1.4
65,13,10,0.9735620648839969,1.2727272727272727
66,14,10,0.9733770712296941,1.3636363636363635
67,14,10,0.9733356874138978,1.3636363636363635
68,14,11,0.9732717314657331,1.25
69,14,11,0.973238418347818,1.25
70,14,11,0.9728489796307473,1.25
71,15,11,0.9727255526472466,1.3333333333333333
72,15,11,0.9727208522673484,1.3333333333333333
73,15,11,0.9724353540123832,1.3333333333333333
74,15,11,0.9722411763035974,1.3333333333333333
75,15,11,0.9717720043136447,1.3333333333333333
76,15,11,0.9717615111541233,1.3333333333333333
77,15,11,0.9714928869706242,1.3333333333333333
78,15,11,0.9713090684374459,1.3333333333333333
79,15,12,0.9712614122406562,1.2307692307692308
80,15,13,0.9711959301099579,1.1428571428571428
81,15,13,0.971071550964287,1.1428571428571428
82,15,13,0.9710211223788413,1.1428571428571428
83,15,13,0.9709596091567285,1.1428571428571428
84,15,13,0.9708655001694462,1.1428571428571428
85,15,13,0.9708570754573229,1.1428571428571428
86,15,14,0.9707848261388519,1.0666666666666667
87,15,14,0.970744941734621,1.0666666666666667
88,15,14,0.9706803882452772,1.0666666666666667
89,15,15,0.9706372125709656,1.0
90,16,15,0.9705182284126466,1.0625
91,16,15,0.9700214820365033,1.0625
92,16,15,0.969904762556435,1.0625
93,16,15,0.9698033942826884,1.0625
94,16,15,0.9696062299814959,1.0625
95,16,15,0.9694605361422385,1.0625
96,16,15,0.9693165863484078,1.0625
97,16,15,0.9692156374269109,1.0625
98,17,15,0.9690044249818022,1.125
99,17,15,0.9689626476609541,1.125
100,17,16,0.9683088647447075,1.0588235294117647
101,18,16,0.9682265574237906,1.1176470588235294
102,18,17,0.9682212794841959,1.0555555555555556
103,19,17,0.9680612749075176,1.1111111111111112
104,19,17,0.968023493575862,1.1111111111111112
105,19,17,0.9679288279163771,1.1111111111111112
106,19,17,0.9678549552727036,1.1111111111111112
107,19,18,0.9677012661688293,1.0526315789473684
108,19,19,0.9675805888433716,1.0
109,19,19,0.9671953420533402,1.0
110,19,19,0.9671252888495319,1.0
111,20,19,0.9670090421690603,1.05
112,20,19,0.9668641033798031,1.05
113,21,19,0.9667459468226671,1.1
114,21,19,0.9665479890942098,1.1
115,22,19,0.9664341523871631,1.15
116,22,19,0.9664021041646804,1.15
117,22,20,0.9663840520402079,1.0952380952380953
118,22,20,0.9656910793653111,1.0952380952380953
119,23,20,0.9651933033036014,1.1428571428571428
120,23,20,0.9650770556679771,1.1428571428571428
121,23,20,0.9649097956896391,1.1428571428571428
122,24,20,0.9647743108764332,1.1904761904761905
123,24,20,0.964662901201218,1.1904761904761905
124,24,20,0.9640543702264677,1.1904761904761905
125,24,20,0.9640413872156954,1.1904761904761905
126,24,20,0.9638685820078743,1.1904761904761905
127,24,20,0.9637932556581033,1.1904761904761905
128,24,20,0.9636244679072096,1.1904761904761905
129,24,20,0.9632371162385498,1.1904761904761905
130,25,20,0.9630824721143962,1.2380952380952381
131,25,21,0.962992483085114,1.1818181818181819
132,25,22,0.9629474153355704,1.1304347826086956
133,25,22,0.9625132605588418,1.1304347826086956
134,25,22,0.9623903348952688,1.1304347826086956
135,26,22,0.9610513730098209,1.173913043478261
136,26,23,0.9610247821480755,1.125
137,27,23,0.9606601573100398,1.1666666666666667
138,28,23,0.9605788561109516,1.2083333333333333
139,29,23,0.9605201253652933,1.25
140,29,24,0.9602838931430026,1.2
141,30,24,0.9601813999117161,1.24
142,30,24,0.9598017300010143,1.24
143,30,25,0.9591935362704082,1.1923076923076923
144,31,25,0.9591817841743636,1.2307692307692308
145,32,25,0.9590806393557755,1.2692307692307692
146,32,25,0.9589597210089617,1.2692307692307692
147,33,25,0.9586056033573158,1.3076923076923077
148,34,25,0.9584342682191631,1.3461538461538463
149,35,25,0.9582887145367656,1.3846153846153846
150,35,25,0.9579254830165872,1.3846153846153846
151,35,25,0.957919055311537,1.3846153846153846
152,35,25,0.9576596608638778,1.3846153846153846
153,35,26,0.9572411647454421,1.3333333333333333
154,35,26,0.9564314529335876,1.3333333333333333
155,35,26,0.9564254350544511,1.3333333333333333
156,36,26,0.9559691644294748,1.3703703703703705
157,36,26,0.9543622364731212,1.3703703703703705
158,36,27,0.9537609476072465,1.3214285714285714
159,36,28,0.9525261004263814,1.2758620689655173
160,37,28,0.951836990818026,1.3103448275862069
161,37,28,0.9515076484720831,1.3103448275862069
162,38,28,0.9510584345989506,1.3448275862068966
163,38,28,0.9507202215478381,1.3448275862068966
164,38,28,0.9504347738675246,1.3448275862068966
165,38,28,0.9498118012959472,1.3448275862068966
166,38,29,0.946232904416514,1.3
167,38,30,0.9422049069291474,1.2580645161290323
168,38,30,0.9418587976946525,1.2580645161290323
169,39,30,0.9409354572804329,1.2903225806451613
170,39,30,0.9399504221241421,1.2903225806451613
171,40,30,0.9397268615300268,1.3225806451612903
172,40,30,0.9386820486591582,1.3225806451612903
173,41,30,0.938013994395385,1.3548387096774193
174,41,30,0.9373617181306696,1.3548387096774193
175,41,30,0.9372826779585678,1.3548387096774193
176,41,31,0.9372197771082069,1.3125
177,41,31,0.9362626737202164,1.3125
178,42,31,0.935895748843974,1.34375
179,43,31,0.935624287712688,1.375
180,44,31,0.9355269189736863,1.40625
181,44,31,0.9351696722075433,1.40625
182,44,31,0.9343556674075479,1.40625
183,44,31,0.9340760341809612,1.40625
184,44,31,0.9330913004665701,1.40625
185,45,31,0.932287325518938,1.4375
186,46,31,0.9322105359688239,1.46875
187,46,31,0.9319387939174788,1.46875
188,46,31,0.9316159376818867,1.46875
189,46,32,0.9314726258666612,1.4242424242424243
190,46,33,0.9312253110805816,1.3823529411764706
191,46,33,0.9301938139798684,1.3823529411764706
192,46,33,0.9282157862567166,1.3823529411764706
193,46,33,0.9275583614798388,1.3823529411764706
194,46,33,0.9272219198848707,1.3823529411764706
195,46,33,0.9262771269508412,1.3823529411764706
196,46,34,0.9262655736604919,1.3428571428571427
197,46,34,0.9262388014050346,1.3428571428571427
198,46,34,0.9258243902616893,1.3428571428571427
199,46,34,0.9252627684305008,1.3428571428571427
200,46,34,0.9251234349555452,1.3428571428571427
201,46,34,0.9246466394173618,1.3428571428571427
202,46,35,0.9242815931901414,1.3055555555555556
203,47,35,0.9238757149470075,1.3333333333333333
204,47,35,0.9228076527675257,1.3333333333333333
205,47,36,0.9215177223484748,1.2972972972972974
206,47,37,0.9207235044646416,1.263157894736842
207,48,37,0.9205760046285565,1.2894736842105263
208,48,37,0.917831531047982,1.2894736842105263
209,48,37,0.9175697343450924,1.2894736842105263
210,48,37,0.9174113549012458,1.2894736842105263
211,49,37,0.9150033191574948,1.3157894736842106
212,49,37,0.9129975634495496,1.3157894736842106
213,50,37,0.9125172465632105,1.3421052631578947
214,50,37,0.9106247702984218,1.3421052631578947
215,51,37,0.9099365484532679,1.368421052631579
216,51,38,0.9091291818385102,1.3333333333333333
217,51,38,0.9085790909009483,1.3333333333333333
218,51,38,0.9084446674292745,1.3333333333333333
219,52,38,0.9084240868351439,1.358974358974359
220,53,38,0.9083586037531703,1.3846153846153846
221,53,38,0.9080049455824823,1.3846153846153846
222,53,38,0.9069465658942125,1.3846153846153846
223,53,38,0.9067331371177614,1.3846153846153846
224,53,38,0.90506194204747,1.3846153846153846
225,53,38,0.9038819105602869,1.3846153846153846
226,53,38,0.9013784875254713,1.3846153846153846
227,54,38,0.9004892571167629,1.4102564102564104
228,54,38,0.8994440982718728,1.4102564102564104
229,54,38,0.8993397808703717,1.4102564102564104
230,54,38,0.8990741151869183,1.4102564102564104
231,54,38,0.8988342208518495,1.4102564102564104
232,54,38,0.8985373922613008,1.4102564102564104
233,54,38,0.8939856951608941,1.4102564102564104
234,54,39,0.8938119494908374,1.375
235,55,39,0.8901947954559274,1.4
236,55,39,0.8901721257195061,1.4
237,55,39,0.8891117556888337,1.4
238,55,39,0.8864540685480742,1.4
239,55,39,0.8854294526741392,1.4
240,56,39,0.8843218100010858,1.425
241,56,39,0.8815448638201171,1.425
242,56,39,0.8759559452678578,1.425
243,56,40,0.8748723599265588,1.3902439024390243
244,57,40,0.8741694156416913,1.4146341463414633
245,57,41,0.8740711424898135,1.380952380952381
246,57,41,0.8737828516555547,1.380952380952381
247,57,41,0.8737309793122813,1.380952380952381
248,57,41,0.873352396481849,1.380952380952381
249,57,41,0.8733069694611905,1.380952380952381
250,57,41,0.8732818653734953,1.380952380952381
251,57,41,0.8696118313806472,1.380952380952381
252,57,41,0.8682118578281429,1.380952380952381
253,57,41,0.8672181598710552,1.380952380952381
254,57,42,0.8662743506098569,1.3488372093023255
255,57,42,0.8657353584668379,1.3488372093023255
256,57,43,0.8653270449253306,1.3181818181818181
257,57,43,0.8651682299048188,1.3181818181818181
