order,cum_neg,cum_pos,pseudo_similarity,prop_fin
1,0,0,0.924885213564019,1.0
2,0,1,0.9201658713045425,0.5
3,0,1,0.9190697329885071,0.5
4,0,1,0.9181527716393474,0.5
5,0,1,0.9176333436962105,0.5
6,0,2,0.9155771988337761,0.3333333333333333
7,0,2,0.9147773797740818,0.3333333333333333
8,0,3,0.9144370169938311,0.25
9,0,3,0.9133646768228523,0.25
10,0,3,0.9121422009410467,0.25
11,0,3,0.9107080384572488,0.25
12,1,3,0.9102621994388788,0.5
13,1,3,0.9089382563649038,0.5
14,1,3,0.9071356878305981,0.5
15,1,3,0.9068507986398875,0.5
16,1,3,0.9059571484014667,0.5
17,1,3,0.9049703940572236,0.5
18,1,3,0.9048976719111193,0.5
19,1,3,0.904542999498585,0.5
20,1,4,0.904055538371734,0.4
21,1,4,0.9034684031302066,0.4
22,1,4,0.9030829520112946,0.4
23,1,4,0.9026041156367572,0.4
24,1,4,0.9020947294810461,0.4
25,1,4,0.902090617847154,0.4
26,2,4,0.9011823046964184,0.6
27,3,4,0.9010490835052476,0.8
28,3,5,0.9009688762909829,0.6666666666666666
29,3,5,0.9004206560441947,0.6666666666666666
30,3,6,0.8993394149212883,0.5714285714285714
31,3,6,0.8993047156617796,0.5714285714285714
32,3,7,0.8989476836166639,0.5
33,4,7,0.8968467235469624,0.625
34,4,7,0.8950137323685676,0.625
35,5,7,0.8949383011970183,0.75
36,6,7,0.8944581858197349,0.875
37,7,7,0.8943167404439432,1.0
38,7,7,0.894275528425448,1.0
39,7,7,0.8939181543019683,1.0
40,8,7,0.8937824097230371,1.125
41,8,7,0.8930849318397635,1.125
42,8,7,0.8924342200841434,1.125
43,8,8,0.891784558705323,1.0
44,9,8,0.8917739198436848,1.1111111111111112
45,9,8,0.8910143203319979,1.1111111111111112
46,10,8,0.8909218692361811,1.2222222222222223
47,11,8,0.8907224492427241,1.3333333333333333
48,12,8,0.8894819783014817,1.4444444444444444
49,13,8,0.8886811468828217,1.5555555555555556
50,13,9,0.8885593373951384,1.4
51,13,9,0.8882962739652078,1.4
52,13,9,0.8879002137932749,1.4
53,14,9,0.8871521236078934,1.5
54,14,9,0.885791602318987,1.5
55,14,9,0.8856133242630135,1.5
56,15,9,0.884504930296308,1.6
57,15,9,0.8839394898671702,1.6
58,16,9,0.883835008025363,1.7
