removed_top_n,positive_ratio_remaining
1,0.20040080160320642
2,0.19879518072289157
3,0.19919517102615694
4,0.19959677419354838
5,0.19797979797979798
6,0.19838056680161945
7,0.19675456389452334
8,0.19715447154471544
9,0.1975560081466395
10,0.19795918367346937
11,0.1983640081799591
12,0.1987704918032787
13,0.19917864476386038
14,0.19958847736625515
15,0.2
16,0.20041322314049587
17,0.20082815734989648
18,0.2012448132780083
19,0.20166320166320167
20,0.20208333333333334
21,0.20250521920668058
22,0.20292887029288703
23,0.20335429769392033
24,0.20378151260504201
25,0.20421052631578948
26,0.20253164556962025
27,0.2029598308668076
28,0.20127118644067796
29,0.20169851380042464
30,0.20212765957446807
31,0.2025586353944563
32,0.202991452991453
33,0.20342612419700215
34,0.20386266094420602
35,0.20430107526881722
36,0.20474137931034483
37,0.20302375809935205
38,0.20346320346320346
39,0.2039045553145336
40,0.20434782608695654
41,0.2047930283224401
42,0.2052401746724891
43,0.20568927789934355
44,0.20614035087719298
45,0.20659340659340658
46,0.20704845814977973
47,0.20750551876379691
48,0.20575221238938052
49,0.20620842572062084
50,0.20666666666666667
51,0.2071269487750557
52,0.20758928571428573
53,0.2080536912751678
54,0.2085201793721973
55,0.20898876404494382
56,0.20945945945945946
57,0.20993227990970656
58,0.2081447963800905
59,0.20634920634920634
60,0.20681818181818182
61,0.2072892938496583
62,0.20776255707762556
63,0.20823798627002288
64,0.20871559633027523
65,0.20919540229885059
66,0.20967741935483872
67,0.21016166281755197
68,0.20833333333333334
69,0.20649651972157773
70,0.2069767441860465
71,0.20512820512820512
72,0.20327102803738317
73,0.20374707259953162
74,0.20187793427230047
75,0.2023529411764706
76,0.2028301886792453
77,0.2033096926713948
78,0.2037914691943128
79,0.20190023752969122
80,0.20238095238095238
81,0.20286396181384247
82,0.20334928229665072
83,0.2014388489208633
84,0.20192307692307693
85,0.2
86,0.20048309178743962
87,0.2009685230024213
88,0.20145631067961164
89,0.20194647201946472
90,0.20243902439024392
91,0.20293398533007334
92,0.2034313725490196
93,0.20147420147420148
94,0.2019704433497537
95,0.20246913580246914
96,0.20297029702970298
97,0.20347394540942929
98,0.20398009950248755
99,0.20448877805486285
100,0.2025
101,0.20050125313283207
102,0.20100502512562815
103,0.20151133501259447
104,0.20202020202020202
105,0.2
106,0.20050761421319796
107,0.2010178117048346
108,0.20153061224489796
109,0.2020460358056266
110,0.2
111,0.20051413881748073
112,0.20103092783505155
113,0.20155038759689922
114,0.20207253886010362
115,0.2025974025974026
116,0.203125
117,0.20365535248041775
118,0.20157068062827224
119,0.2020997375328084
120,0.2026315789473684
121,0.20316622691292877
122,0.2037037037037037
123,0.20424403183023873
124,0.2047872340425532
125,0.20533333333333334
126,0.20588235294117646
127,0.2064343163538874
