Expression,Group
2.54924655376072,201-300
2.46653042718533,201-300
3.48306641087731,201-300
5.223150867454571,201-300
3.39930317499056,201-300
4.851108777994299,201-300
4.60591251668143,201-300
3.32614680355021,201-300
5.23718156643657,201-300
6.35752494968535,201-300
5.56582679504393,201-300
2.34160956791129,201-300
4.32803833945125,201-300
3.61936862883434,201-300
6.8361333121974805,201-300
4.93326307957117,201-300
1.18578460688357,201-300
1.92960329278429,201-300
3.87334884979563,201-300
3.61785380683296,201-300
3.5269417097962896,201-300
4.80661387017082,201-300
6.420509721757281,201-300
6.13124605217621,201-300
3.25074101525912,201-300
4.02742153677503,201-300
5.7027789986302695,201-300
5.47582098904254,201-300
3.40123703274502,201-300
4.736473123449589,201-300
1.98466794587105,201-300
4.706588423640559,201-300
5.2728322350138805,201-300
7.383412256651889,201-300
4.67714558849803,201-300
4.04932609922188,201-300
4.92722881951088,201-300
2.19954165918276,201-300
4.4333118127872,201-300
5.73628696857659,201-300
5.14917447655952,201-300
3.77956190933466,201-300
5.70233054852688,201-300
3.56560667613447,201-300
5.32007828482476,201-300
3.61183899366724,201-300
6.36660425418667,201-300
2.69725632452267,201-300
5.63026791486999,201-300
3.70649587647525,201-300
4.05840105510429,201-300
5.67489358841172,301-400
4.54023371986376,301-400
5.7266398839763095,301-400
3.0438945253951,301-400
3.31064941632632,301-400
3.4328426727318995,301-400
6.07986473327316,301-400
4.942002272377018,301-400
6.47045033651518,301-400
4.72177707829994,301-400
5.30824141989083,301-400
1.5869620503368702,301-400
0.52332133381565,301-400
6.16492135655515,301-400
2.8022543027725697,301-400
5.941381627377631,301-400
5.306052263392759,301-400
5.66708066848505,301-400
5.23998351230842,301-400
3.21765051040322,301-400
5.857526865898008,301-400
4.61754672521525,301-400
3.50687134913398,301-400
6.6211818440806605,301-400
6.16485316438975,301-400
4.75757544009334,301-400
5.96273938488505,301-400
6.1590862823988495,301-400
5.812873486370491,301-400
3.9120362362529,301-400
2.7925633241629497,301-400
4.11314440195132,301-400
2.68748530495606,301-400
6.554788456122121,301-400
5.23419602267924,301-400
4.54285161962641,301-400
3.4269542780274,301-400
4.7260005978748,301-400
3.06994731872716,301-400
4.71747911193167,301-400
6.46760973925704,301-400
2.43499574988984,301-400
5.02813454918828,301-400
6.44790437565479,301-400
5.81477809452835,301-400
4.51637748351756,301-400
4.330465088050819,301-400
6.130196272243509,301-400
5.06693622502635,301-400
1.87657827029034,301-400
3.37992365855864,301-400
5.57787134945192,301-400
5.64339240094332,301-400
5.34239603117269,301-400
2.93445413990659,301-400
6.190454038949291,301-400
3.2197706527015697,301-400
4.77774095728912,301-400
5.32539558900526,301-400
3.85310998573091,301-400
5.1378097595286505,301-400
2.80816592906708,301-400
5.846144221175621,301-400
6.1185098773318805,301-400
4.59158726047771,301-400
4.62988008601426,301-400
4.57335166013124,301-400
4.067748655297851,301-400
4.45594125521757,301-400
5.8715295395286,301-400
3.54862866157198,301-400
6.2321701149379,301-400
5.96112189850215,301-400
4.87935521417923,301-400
2.8559964688242,301-400
5.02643816818103,301-400
5.9035650049280095,301-400
3.2068110655598097,301-400
2.31598369671485,301-400
5.77879593651003,301-400
6.49574906763856,301-400
3.39618464969365,301-400
5.7056859389483785,301-400
4.177775698504711,301-400
2.7641595990619505,301-400
5.111511195858791,301-400
5.72166874129266,301-400
5.58659250353212,301-400
5.9797478168202005,301-400
6.14352890047864,301-400
5.4224946216906105,301-400
4.87573765307694,301-400
5.85720895562905,301-400
5.67316768840875,301-400
5.52128364122463,301-400
4.30568788365735,301-400
5.67021627133154,301-400
5.61973492183045,301-400
4.7968169594815,301-400
6.70095475334952,301-400
5.358021401719888,401-500
3.2584510938379103,401-500
5.2563275086933,401-500
6.304419128465611,401-500
3.14329816753307,401-500
