Expression,Group
2.13142366879825,1-100
1.05606720214349,1-100
1.5064533016971,1-100
-0.2257021843877089,1-100
-0.0961127356672803,1-100
1.33822641646664,1-100
4.3136499926658,1-100
-0.309655275947917,1-100
0.107706677668389,1-100
1.2213112075608,1-100
1.26389994405186,1-100
-0.337521500141193,1-100
1.98368596910494,1-100
3.15240559851798,1-100
3.48379910949516,1-100
3.72717234852168,1-100
0.664453255070451,1-100
0.6045856863570009,1-100
0.8628966049052601,1-100
0.319728278464299,1-100
-0.0197193202693268,1-100
4.04125300476053,1-100
0.431482914605942,1-100
-0.328050756631643,1-100
4.35424580334482,1-100
1.85764867298107,1-100
0.9488777312021508,1-100
1.9640652521223405,1-100
1.83757627576143,1-100
-0.711449259750615,1-100
0.123666005610882,1-100
4.49255209335028,1-100
2.63480644965669,1-100
2.35309958767778,1-100
-0.0361484461688411,1-100
0.1729976135404219,1-100
3.27590163466126,1-100
0.206475815406815,1-100
1.71519683310743,1-100
0.152576434923901,1-100
-0.340220413824675,1-100
-0.0310659952556404,1-100
1.91695433959214,1-100
1.34752371282496,1-100
3.3760821475619704,1-100
1.50181617303053,1-100
3.25778325024288,1-100
0.422529886438157,1-100
0.96576815627877,1-100
3.5260860823344906,1-100
1.78425611439975,1-100
-0.296895042376157,1-100
0.8549249210461609,1-100
1.02693208591296,1-100
-0.126948975290924,1-100
3.4939915000807704,1-100
5.09011742362644,1-100
2.2359917659241804,1-100
3.0978255651801403,1-100
2.5685052982302703,1-100
1.3264705841618798,1-100
4.0098941974181095,1-100
3.6267460368592697,1-100
0.284739248579425,1-100
3.71589732287508,1-100
3.9620364574167297,1-100
2.26165919495694,1-100
0.909713902509759,1-100
2.84653517847757,1-100
4.11307004158427,1-100
1.9517283079409296,1-100
-1.08608633462035,1-100
-0.29650450347932,1-100
-0.0801063521656679,1-100
1.13360791688746,1-100
1.0161648902299998,1-100
1.30338343069661,1-100
5.28611746575241,1-100
4.5658256268839015,1-100
2.69057463443913,1-100
4.915929406711929,1-100
1.70437832675586,1-100
0.6727383192459311,1-100
4.02229111808511,1-100
4.20436187372455,1-100
-0.108312990902403,1-100
0.397402334699416,1-100
2.3519994069601897,1-100
0.529221937541801,1-100
1.30544473432416,1-100
0.0776589250049775,1-100
4.21957353673807,1-100
1.72471094905015,1-100
4.11837579786025,1-100
1.21201970509757,1-100
-0.0998944223980908,1-100
-1.28875113316471,1-100
1.8397365016355904,1-100
1.79279883393077,1-100
5.07911847042671,1-100
2.33087732483344,101-200
2.7448806778182204,101-200
1.88944537371576,101-200
1.4213699601523102,101-200
2.5727435214145498,101-200
4.91368176180231,101-200
0.472937053161026,101-200
3.02114060590277,101-200
0.993634134742154,101-200
4.55982602520963,101-200
0.125714173052744,101-200
0.7394205828679441,101-200
1.90628628711102,101-200
0.3377005348867411,101-200
0.826232228453303,101-200
2.33578054785912,101-200
4.3449146043986495,101-200
5.489043213139452,101-200
0.939071988723074,101-200
1.16023603831785,101-200
1.72189028603865,101-200
-0.345626454021984,101-200
1.52960946868521,101-200
2.97100981055764,101-200
1.70248048093271,101-200
-0.143977497652954,101-200
1.3457307372836298,101-200
1.8272316313067296,101-200
-0.147927480628414,101-200
1.9246678493081697,101-200
0.4140006382812029,101-200
-0.3197460786819939,101-200
1.3326752206515902,101-200
1.02399133844293,101-200
2.64221548957794,101-200
1.45002954760703,101-200
-0.0859255587247107,101-200
3.42508247375718,101-200
0.997316657327366,101-200
2.11047607865634,101-200
3.2486291553247897,101-200
1.9492059318520096,101-200
2.4715772353382204,101-200
0.166817020727411,101-200
1.96395610986289,101-200
2.2828016140585,101-200
-0.174793707417018,101-200
0.832358104268704,101-200
1.39604467911274,101-200
0.8337475533699229,101-200
4.2300286008714805,101-200
2.07790356078419,101-200
1.1246413795606205,101-200
2.3752975262624703,101-200
5.29822594080636,101-200
0.934824764662967,101-200
2.2219446921307098,101-200
2.12459157688073,101-200
1.31433637574632,101-200
2.99112775212467,101-200
4.208581088200121,101-200
4.44261530222286,101-200
1.66581009544398,101-200
-0.7922448338141359,101-200
3.55394766483346,101-200
1.43563199725479,101-200
0.952822509648054,101-200
2.00834599838383,101-200
1.16006622090676,101-200
1.0798937158557802,101-200
2.19150848161176,101-200
1.37662535422381,101-200
0.222652216799177,101-200
2.31991351995886,101-200
3.00618448621426,101-200
-0.2462056596770079,101-200
5.01832610545252,101-200
3.76160404039241,101-200
2.09495019133842,101-200
1.51106761104401,101-200
1.92666966722838,101-200
1.26047728376666,101-200
3.0234769665686203,101-200
1.86786454599014,101-200
2.40081295558481,101-200
1.97277992657775,101-200
1.96990200038916,101-200
-0.797210220907797,101-200
0.587068844011163,101-200
-0.3857408141456839,101-200
2.9123097049865603,101-200
5.56682738496563,101-200
2.75410937459505,101-200
2.1173734688771697,101-200
3.23082068372227,101-200
1.09368288858419,101-200
0.2268515812168439,101-200
1.56078064211282,101-200
2.85977060280196,101-200
-1.10480007356992,101-200
0.952889306119653,201-300
4.31461226876211,201-300
0.806391015466071,201-300
0.233509273621107,201-300
4.82460274681124,201-300
1.24041327945486,201-300
2.14357967749314,201-300
2.11770183119923,201-300
3.45434328213872,201-300
3.86131495078274,201-300
-0.384481546275056,201-300
2.69342140501648,201-300
3.16371794409016,201-300
1.67836114472507,201-300
3.82022507818402,201-300
0.583220922530256,201-300
-0.0491263552830798,201-300
5.09344608897053,201-300
4.51312290995738,201-300
3.2957798045886,201-300
4.02358508629199,201-300
-0.690032056569915,201-300
6.32213897509995,201-300
1.05627442390133,201-300
0.17788274136107,201-300
1.33393962908802,201-300
4.18641541789074,201-300
2.94005276992528,201-300
4.33976156805916,201-300
1.93224026945782,201-300
-1.0157637651375402,201-300
-0.126934416531704,201-300
3.23694602741628,201-300
3.1455075559247,201-300
3.3520979464365,201-300
1.45811224383057,201-300
2.40987022261336,201-300
3.3805936365832,201-300
3.42888648733746,201-300
2.7330696337167297,201-300
5.7399844378731215,201-300
0.8165370378986719,201-300
2.25927657525733,201-300
3.4375694532085497,201-300
0.195218257230326,201-300
2.743712317784,201-300
1.96630919605138,201-300
-0.0849466757342057,201-300
3.947229319715951,201-300
3.61695816525028,201-300
4.94488245218651,201-300
4.25024340742779,201-300
1.20323816852981,201-300
-0.102650979969627,201-300
0.974055184942138,201-300
1.62903431572489,201-300
2.31550688433682,201-300
2.08165521499384,201-300
-0.781075933785937,201-300
2.4779926477758702,201-300
2.6109486107416697,201-300
2.77526060249004,201-300
4.00482374349707,201-300
2.19452961577519,201-300
4.602469279063009,201-300
1.37340684929246,201-300
2.19224319420924,201-300
4.632102124562612,201-300
2.74852237698877,201-300
2.8176732206412898,201-300
-0.177347433617564,201-300
3.07312391596155,201-300
2.75357419571203,201-300
3.30104637226794,201-300
3.21557388060842,201-300
-0.138170331787561,201-300
1.81804897151649,201-300
3.40874913616729,201-300
2.44634873217528,201-300
1.71254997391835,201-300
2.8477035523105,201-300
-1.21726598321699,201-300
3.36079268899514,201-300
2.8647836375617795,201-300
0.299935745915141,201-300
1.35744825127922,201-300
2.01956036185932,201-300
0.631321328435107,201-300
2.10836502190808,201-300
0.0370072858706233,201-300
-0.4631566850075271,201-300
1.67923600780305,201-300
2.28019797569013,201-300
3.17152668424327,201-300
2.06321894112464,201-300
0.947842699346543,201-300
3.4222494083318,201-300
0.789197957086886,201-300
2.02701897645591,201-300
3.01567744332162,201-300
-0.919395805450298,301-400
2.94890850877475,301-400
0.0355339097257231,301-400
0.413835650416938,301-400
1.41987683772671,301-400
3.7052511136444894,301-400
1.99891160225844,301-400
0.571657741300154,301-400
6.117417149576019,301-400
0.6440557785063261,301-400
3.78061400541354,301-400
1.5101183169836598,301-400
0.7487066516491991,301-400
2.3265337055630697,301-400
3.2949158786766803,301-400
3.04472985274737,301-400
2.90479821031239,301-400
1.66041691324902,301-400
2.54719307582613,301-400
1.6177708860088,301-400
2.070251129755,301-400
