removed_top_n,mean_remaining,std_remaining
1,0.617724892355676,0.8770118153067671
2,0.6178099141542681,0.8778093833622429
3,0.618335974985603,0.8785250949598378
4,0.6181931190698504,0.8793228895749674
5,0.6211224638299278,0.8774635129827929
6,0.6189772085812146,0.8768405762328505
7,0.6217431655948326,0.875273353377805
8,0.6206491153351695,0.8757094132521844
9,0.620655658917215,0.8765183696210522
10,0.6216871787367098,0.8770014591442783
11,0.624363146351697,0.8756093227674753
12,0.6239628553606792,0.8763734352887694
13,0.625427824426089,0.8765306623260515
14,0.6276195563339798,0.8758766053822215
15,0.6294990475430644,0.8756142748479259
16,0.6322631863990202,0.8740986664814789
17,0.633779128568975,0.874216672511889
18,0.6338664980419189,0.8750355941545526
19,0.6364254591848596,0.873868169258488
20,0.6365560696960786,0.8746870066314382
21,0.639115290742622,0.8735286692590319
22,0.6406413786886319,0.8736506734952181
23,0.6403938949694234,0.8744606805821538
24,0.6409467647958452,0.8751994992465038
25,0.6414110304967997,0.8759679140577883
26,0.6437770375403863,0.875125815410482
27,0.6428311596753045,0.8756944153322873
28,0.6454795331993927,0.874437814880564
29,0.6455026122137235,0.8752764455153108
30,0.6475172205624454,0.8749100452923455
31,0.6512189231280815,0.8716748956760643
32,0.6504905811217285,0.8723580870133054
33,0.6544467214107124,0.8685466944449912
34,0.6567501930100622,0.8678088106948828
35,0.6588068518053388,0.8673937090574447
36,0.6590137150271471,0.8682243758882403
37,0.6596351984793207,0.8689559602304346
38,0.6593086875760894,0.869772697059848
39,0.661698474666917,0.8689424088020835
40,0.6628676005105733,0.8693922925675529
41,0.6632980485917236,0.8701915992706989
42,0.6643519725379239,0.8707230683548899
43,0.6665011627821161,0.8702342111401453
44,0.6690014574635114,0.8692725352144832
45,0.6676498826954398,0.8696014657255572
46,0.6673253862556296,0.8704331932261667
47,0.6703639761556309,0.8686234902024744
48,0.6714479765415557,0.8691482702462344
49,0.6708105091649426,0.8698980068964144
50,0.6718511369342759,0.8704558871670928
51,0.673728605357453,0.8703157078982003
52,0.6750199568622524,0.8707113686191227
53,0.6714860308308842,0.8680117379743025
54,0.6736212401100531,0.8675814292430595
55,0.6760335052755838,0.866794036625483
56,0.6782893751273431,0.8662180943969221
57,0.6808082145013261,0.8652869776569662
58,0.6798771641271151,0.8659191567707009
59,0.6817148626744293,0.8658415301365686
60,0.6828441982760804,0.8663632591508832
61,0.6827734582693564,0.8672472450408957
62,0.6786237267643245,0.8632718553292323
63,0.6793061537040008,0.8640262119055241
64,0.6795851619471213,0.8648927547690762
65,0.6831352115691862,0.8622394333725292
66,0.6864928995386003,0.8599563855756298
67,0.6865961629716091,0.8608431516060167
68,0.6877520280163818,0.8613611798426046
69,0.6872007841439433,0.8621711652004999
70,0.6902202263992979,0.860524519754276
71,0.6910822451331013,0.861215249869213
72,0.6916656485421163,0.8620210732219542
73,0.6916435083124394,0.8629240504052287
74,0.6942854281952678,0.861900774939222
75,0.694358205410295,0.8628061008939065
76,0.6971576738833604,0.8615580758764879
77,0.697166834882619,0.8624683098841996
78,0.6965640255787849,0.8632819145619252
79,0.699954009548407,0.8610538472691834
80,0.7007986130856086,0.861774456366197
81,0.7028548708337656,0.8615401605008849
82,0.7040887941001456,0.862046038083544
83,0.7051225640967964,0.8626786771150149
84,0.7086757041896722,0.8601835519598031
85,0.7106298583244924,0.8600740880573148
86,0.71105145417399,0.8609523950779225
87,0.7129176926318903,0.8609436301387325
88,0.709808492092648,0.8592743652790521
89,0.7068563882496968,0.8578623288764828
90,0.7079094607564763,0.8584965852869693
91,0.7074779480179509,0.8593814250068501
92,0.7082510376441528,0.8601596533181524
93,0.7111190910247251,0.8589099058986226
94,0.7120691770804797,0.8596112667346945
95,0.712383760854201,0.8605291558873212
96,0.7121001898853688,0.8614551182072031
97,0.7144874489359246,0.8609040438816025
98,0.71485856464152,0.8618196491505469
99,0.7162370401034983,0.8622766829938889
100,0.7184599045443699,0.8619425149775359
101,0.7198254022490999,0.8624155042864671
102,0.7206870941082971,0.8631843913391205
103,0.7212651821139499,0.8640627524624452
104,0.7219296756698899,0.8649167980657825
105,0.722941701889109,0.8656242584023385
106,0.7199713716008755,0.8643302654729245
107,0.7222887883377445,0.8639263407495781
108,0.7262271996143804,0.8609215581692203
109,0.7216845958886732,0.8565896585604477
110,0.7238556405137307,0.8563497081279163
111,0.7233585833460333,0.8572610922074889
112,0.7235683758541192,0.8582278861845384
113,0.7233506585757669,0.8591971973052366
114,0.7234007611892733,0.8601813132136615
115,0.7244369415924131,0.8608976236663
116,0.7248020939697477,0.8618552221146324
117,0.7240863534965563,0.8627210169046977
118,0.726269319979139,0.8625236503944207
119,0.7273804343424416,0.8632148088813526
120,0.7301709072617237,0.8622740892457926
121,0.729833540992203,0.8632501393246924
122,0.7271926135107063,0.862525284724904
123,0.7284811972169831,0.8631230887945435
124,0.7297125087899482,0.8637608826858416
125,0.7343971858837208,0.8593539844388333
126,0.7353108719698213,0.8601605612247566
127,0.7351638658664851,0.8611713792275261
128,0.7384260937482757,0.8595765860705324
129,0.7376408812971285,0.8604456750743465
130,0.7376225975115295,0.8614693244768514
131,0.7342770340472737,0.8597671865323231
132,0.7362461508970357,0.8598507985109839
133,0.7384126414046689,0.8597409160538078
134,0.7413584017253106,0.8586691663201329
135,0.7460523592243121,0.8543556447955066
136,0.742898242602334,0.8529701406017999
137,0.7448792148505393,0.853050445529407
138,0.7430815021227932,0.853303340744448
139,0.745259682975319,0.8531960305105739
140,0.7450101740929975,0.8542209033230295
141,0.7456680799916683,0.8551607910376161
142,0.7482626042310275,0.8545988380641129
143,0.7478769448045429,0.8556126086160166
144,0.7470716486848489,0.856511605924908
145,0.7506123986399945,0.854595537960874
146,0.7538001502647306,0.8532442656139997
147,0.7569743447580501,0.8519165370287595
148,0.7563730257282058,0.8528900544949254
149,0.7591865579079133,0.8520875813937377
150,0.7629870364789773,0.8497508345958407
151,0.7611089519343599,0.8499854797375093
152,0.762984182387822,0.8502279113066653
153,0.7624459337496997,0.8512303279766922
154,0.7646685574003433,0.8511531293257532
155,0.7667650694143417,0.8512080627479142
156,0.7643396170115199,0.8509232779418282
