removed_top_n,mean_remaining
1,0.3428498032879829
2,0.34515341525439913
3,0.34830195396225283
4,0.3511668661994598
5,0.3539161776616556
6,0.35594653074046856
7,0.3589710299936376
8,0.36098931410167073
9,0.36422064754674865
10,0.36659506233667793
11,0.3684191519167823
12,0.3704637617856221
13,0.3731418635569555
14,0.37447748593793234
15,0.37806764858398917
16,0.38052923437041336
17,0.38220705753134876
18,0.3846642066616606
19,0.3872320934566195
20,0.38878541241600756
21,0.390168031216189
22,0.39304611274667567
23,0.39584508287884634
24,0.39780714353883034
25,0.40129462632431945
26,0.4032958908815456
27,0.40599455669063034
28,0.408507575331964
29,0.40934984472981956
30,0.41270926868744023
31,0.41448948113945044
32,0.4175600310992715
33,0.4201425511914206
34,0.4235850038604687
35,0.4245809098598076
36,0.4266247670603744
37,0.42950340612878063
38,0.43190071535315966
39,0.4348629523237056
40,0.4375907976759099
41,0.4399968623863655
42,0.44031966609374085
43,0.4436839334620189
44,0.44612599029937083
45,0.44774594083219527
46,0.45069545625917373
47,0.45405296501698045
48,0.45397454680636884
49,0.45612453497367783
50,0.45872193001895806
51,0.4608377937978103
52,0.46424598381156207
53,0.46772685999588803
54,0.4704909412872529
55,0.47253720902311613
56,0.47532763945154216
57,0.47476715502267525
58,0.4744730248327732
59,0.47618366394264017
60,0.4784194432084937
61,0.48001203358282013
62,0.4816473268852106
63,0.4830787900323043
64,0.4825821154283304
65,0.4852880684170658
66,0.4889109190261728
67,0.4903869481912696
68,0.4943748693655053
69,0.4972839585375148
70,0.5004571117166373
71,0.5006506616628971
72,0.5028233731249929
73,0.5056119038959624
74,0.5071154549463259
75,0.5094302806678792
76,0.5133535606030163
77,0.5152134327139293
78,0.5179597229859357
79,0.5213675043928431
80,0.5240472071171857
81,0.5259578199896316
82,0.5303799689009622
83,0.5338990397443872
84,0.5359946615532727
85,0.5387818002944261
86,0.5418603541588594
87,0.5450046859330533
88,0.547758387295512
89,0.5506525203122603
90,0.5542755701453318
91,0.5567544692948136
92,0.5591718682653629
93,0.5603951574856181
94,0.5630534940342682
95,0.5646601582304432
96,0.5676242398932979
97,0.5678082933874529
98,0.5691079188237018
99,0.5693542518048746
100,0.572986487787545
101,0.5745650346283335
102,0.5762008769561789
103,0.5772767285734459
104,0.5782869966856343
105,0.5809975664445451
106,0.5807668805523328
107,0.5823044244266576
108,0.5849780897106943
109,0.5865434116773471
110,0.5880142895285861
111,0.5891739221908399
112,0.5904873637726615
113,0.5898967994023415
114,0.5915556588862655
115,0.5922123768506369
116,0.5934429269857495
117,0.5974291504168551
118,0.5997795055990505
119,0.6014081992853066
120,0.6017473181750225
121,0.6029122662799516
122,0.6029856461567539
123,0.6061161390199068
124,0.6075188973363551
125,0.6110512592310691
126,0.6145371893486717
127,0.616211955721009
128,0.6175356566914867
129,0.6173647595142969
130,0.6174075949976068
131,0.6182710137698146
132,0.6210629148110592
133,0.6248311195476173
134,0.6275216455389796
135,0.6275960479731566
136,0.6280198020118076
137,0.6314493918357557
138,0.6304924088231166
139,0.6298778633858452
140,0.6307881065694038
141,0.6305900896808804
142,0.6334687398384362
143,0.6353495354756432
144,0.6355465726882406
145,0.6389410747410629
146,0.6424069613149614
147,0.6450066223951678
148,0.6479424912026299
149,0.6512296460381799
150,0.6500948377145787
151,0.6527885903626779
152,0.6560836089318953
153,0.6583029730635761
154,0.6588544330280085
155,0.6593148132433101
156,0.6610217928132591
157,0.6628979976996807
158,0.6632732045770373
159,0.6637310391667973
160,0.665729796561891
161,0.6646355595518093
162,0.6659438214820104
163,0.666338560200439
164,0.6642581574009502
165,0.663431299235589
166,0.6628335662280851
167,0.6641094237049079
168,0.6643083898518495
169,0.6685118980631548
170,0.6689467006233956
171,0.6705402219563438
172,0.6746161383944175
173,0.6779151244060795
174,0.6797873532086649
175,0.6821188431718543
176,0.6841631412951896
177,0.6840582714812438
178,0.684145341095452
179,0.6823969363839092
180,0.6853824422721496
181,0.6882753255002337
182,0.6896511010513279
183,0.6906015469762881
184,0.692712405326443
185,0.6952703246721595
186,0.6924759882060723
187,0.694082841920582
188,0.6969357095687345
189,0.6990743961108399
190,0.7011306496085494
191,0.7019691686249125
192,0.7055134273963327
193,0.7098213479773196
194,0.7117508591519864
195,0.7131128831100899
196,0.7144638031004708
197,0.716642185152934
198,0.7173306494079403
199,0.7167668468772204
200,0.7196032061810951
201,0.7183561119785213
202,0.7196488293859239
203,0.7204305963310934
204,0.7218249236412998
205,0.7246203111033989
206,0.729768307242031
207,0.7329923465944741
208,0.7311566272183484
209,0.7348370752351017
210,0.7373460940003198
211,0.7398834980068068
212,0.7395003541234727
213,0.7403497935532721
214,0.741800043930045
215,0.7438471707848949
216,0.7423436412030748
217,0.7409398850526534
218,0.7424197148117
219,0.7422067518040525
220,0.7452040968424026
221,0.7484978760799251
222,0.7486210570815681
223,0.7489932948483741
224,0.7486798627280898
225,0.7502550343695507
226,0.752772857976963
227,0.7571417229679714
228,0.7577846786018829
229,0.7591111908678615
230,0.7584883641172431
231,0.7633516892151133
232,0.766233155256361
233,0.7674864574059523
234,0.7658905664621861
235,0.7673369007571065
236,0.7722347082994666
237,0.7740238074487061
238,0.7760426437778399
239,0.7803084798088601
240,0.7809526630467806
241,0.7851949237799692
242,0.7864476098707217
243,0.7857503064211077
244,0.7888425252103545
245,0.7898635952803287
246,0.7910250797214339
247,0.7916806367011949
248,0.7896728474110348
249,0.7924142512937263
250,0.7918650999552399
251,0.7925032812276172
252,0.7954861902689588
253,0.7981680741450153
254,0.802965505767104
255,0.8031606953239996
256,0.8043924862903961
257,0.806186864781181
258,0.8072002172440736
259,0.8086907039369439
260,0.8130573271152194
261,0.8124531343071042
262,0.8146682384223934
263,0.8188065898081904
264,0.8212183092737267
265,0.8202574871616483
266,0.8184362848622746
267,0.8182146858858106
268,0.8225906092572922
269,0.8230817654007118
270,0.8226246139870391
271,0.824329063585513
272,0.8241463225235864
273,0.8247876161824997
274,0.8274805723876216
275,0.8304989701808996
276,0.8330733044363793
277,0.8324298449876911
278,0.8354919630442519
279,0.834990716168707
280,0.8373487161045777
281,0.8359855669340214
282,0.8391172767612707
283,0.8453677779330886
284,0.8442641044761774
285,0.8482452613029624
286,0.8501860997807008
287,0.8513538257502252
288,0.8567206150452277
289,0.8618983816784169
290,0.8602519784165528
291,0.8624662231318229
292,0.8662633076278553
293,0.8693853132267091
294,0.8724849905377697
295,0.8719682626040317
296,0.8716298095891195
297,0.8690702131246388
298,0.8719501731612328
299,0.8736628963992276
300,0.8768629377825489
301,0.8811536308617224
302,0.8805695566273523
303,0.8811214373185478
304,0.8846729606516595
305,0.8866962503893927
306,0.8885684308495417
307,0.8871445024419173
308,0.885826812567324
309,0.8863746257172934
310,0.888146696457981
311,0.8858404837810262
312,0.8899415394710243
313,0.8938238776147568
314,0.8976255530844163
315,0.8979312802706592
316,0.8980385370039614
317,0.9011007611338487
318,0.8999531393179294
319,0.9031564449845919
320,0.9070963362663939
321,0.9084940569267318
322,0.9091134512638069
323,0.9121236244437707
324,0.9187480802443121
325,0.9252723747929171
326,0.9265228287794096
327,0.9256375819215142
328,0.9305208684361255
329,0.9327942544253509
330,0.9337534435007466
331,0.9348092162524166
332,0.9388661938290213
333,0.9426371076355511
334,0.9427381818489015
335,0.9448421344531356
336,0.9467717416089091
337,0.9499585227682888
338,0.9531515153728212
339,0.9504440064047828
340,0.9530436728633337
341,0.955125758292058
342,0.9564897321867215
343,0.9626568739833022
344,0.9651627422724526
345,0.9676318353535938
346,0.9733474122010294
347,0.9747259280782593
348,0.974313344868372
349,0.9799650891951524
350,0.9827482612229632
351,0.9870761386626402
352,0.9850851143172701
353,0.9883627449508698
354,0.9864082319880562
355,0.9892258491101901
356,0.9953425934762413
357,0.9933561892617685
358,0.9963234817484649
359,0.9979890839380796
360,1.0042636789950397
361,1.0035688460472858
362,1.000343258578021
363,1.0078646240170248
364,1.0043818258987738
365,1.004632348197742
366,1.0037294167716513
367,1.00077683372081
368,1.0017579731214772
369,0.9980991927318876
370,0.9969304939532105
371,0.9965240491302033
372,0.9937598667557911
373,0.9971741255384617
374,0.9989451556421941
375,0.9993367127524941
376,0.9943666154737864
377,0.995120416067386
378,0.9955680614246925
379,0.9979941803549844
380,0.9971957084783248
381,0.9992923881040512
382,1.002234262552459
383,1.0012737902612012
384,0.9996074196286756
385,0.9994557108980029
386,1.0001791149217352
387,0.999021270470655
388,0.9992310353628266
389,1.0052376939383163
390,1.0096971261271224
391,1.010504735264532
392,1.0138368295649447
393,1.014103032458254
394,1.018002800658066
395,1.0204015976138554
396,1.019631607477168
397,1.0278951043811713
398,1.029995845853989
399,1.0278464929048217
400,1.0328164741462262
401,1.038637990330651
402,1.0442307064553484
403,1.0434886196544988
404,1.0425318099708236
405,1.0410424641254268
406,1.0436298655002065
407,1.0501973517070031
408,1.0522451853290342
409,1.0541908994361668
410,1.0573686633751556
411,1.0572447333220076
412,1.057906377308708
413,1.0619026695293026
414,1.0642052459473295
415,1.0639838470284522
416,1.063733775742061
417,1.0673377321999737
418,1.074865476060841
419,1.0746180018267344
420,1.0793729033077337
421,1.0765460516998755
422,1.0819765580375944
423,1.0802131140687785
424,1.0810304782744362
425,1.078161348272977
426,1.079152117648979
427,1.0806799621816485
428,1.0817636022649075
429,1.07770769800304
430,1.0870950722350943
431,1.0816095588665573
432,1.0881226570667224
433,1.092378049385108
434,1.0954531885177958
435,1.0915035093384868
436,1.0915568574954297
437,1.093196280375995
438,1.0915689484099773
439,1.09235479310208
440,1.0994081853545183
441,1.1057328385832728
442,1.1042724962813446
443,1.106495459355888
444,1.109570826366229
445,1.106826457729651
446,1.106589531943881
447,1.1068150347131087
448,1.1054495532888564
449,1.1119137552278524
450,1.1167728455675947
451,1.1217663730344272
452,1.1181979351411475
453,1.1223099041427864
454,1.130765913010145
455,1.128235798201903
456,1.1370533333260233
457,1.1376389885015377
458,1.1333925362632609
459,1.1361341004414303
460,1.1374872008477857
461,1.1388594228625337
462,1.1391928822275508
463,1.143750530011267
464,1.1541215876828355
465,1.155798541709978
466,1.1613409685636897
467,1.1712226558728212
468,1.172188021029541
469,1.1778320816113281
470,1.1790712916807013
471,1.183897701316161
472,1.199098152817432
473,1.2042066742002242
474,1.2154174259056651
475,1.2161204846309903
476,1.2100871493462506
477,1.2132168107014374
478,1.2091130567392636
479,1.2068299728968055
480,1.2234207017590704
481,1.2348160218996684
482,1.2297649081151159
483,1.2439406896913576
484,1.2606258218318946
485,1.2537849191802264
486,1.2596065921393638
487,1.2476997524113458
488,1.2425025278921737
489,1.2464000662583004
490,1.2471383831904839
491,1.2568685746716117
492,1.252023611445873
493,1.2486147113161787
494,1.2436335375163101
495,1.2399138436561012
496,1.2564114764137355
497,1.2605177107727743
498,1.2802057369322457
499,1.2997175979387885
500,1.309855358423756
501,1.318295930850343
502,1.3131295910418037
503,1.3179461774529988
504,1.33778118679135
505,1.3538089227598173
506,1.359830411460218
507,1.3613764419888685
508,1.3494707688859178
509,1.355376772097138
510,1.3678090553706352
511,1.3697643417227408
512,1.3895830001157727
513,1.3938134778157014
514,1.3986250895865338
515,1.409696941590626
516,1.4054128589939845
517,1.3988007659430477
518,1.3753688879419323
519,1.3891641048642887
520,1.363102684856991
521,1.363580656371628
522,1.3907929643712433
523,1.4108918485208264
524,1.408695034302241
525,1.4269839306563197
526,1.4114347481098464
527,1.419358204098045
528,1.4276366641791296
529,1.4153444163592375
530,1.4251336487524517
531,1.3953695215350281
532,1.4321486537107415
533,1.4128891970002668
534,1.4377122904719435
535,1.54218118646733
536,1.5731804349467013
537,1.6283208151467263
538,1.6410164498754845
539,1.5984880544762237
540,1.5272145804791093
541,1.5883415983055453
542,1.5736626621789525
543,1.618465361886291
544,1.6332677146514925
545,1.6072401967699173
546,1.604582679473934
547,1.4875681231634412
548,1.5849392860339817
549,
