Expression,Group
4.75951350360582,301-400
2.63773737849416,301-400
1.9492059318520096,301-400
2.72455901045718,301-400
5.28611746575241,301-400
4.37150261675564,301-400
2.2219446921307098,301-400
3.61695816525028,301-400
3.1869203014988194,301-400
4.55828714035058,301-400
4.21833756366935,301-400
1.16208694370048,301-400
4.5658256268839015,301-400
1.37662535422381,301-400
5.00061161727916,301-400
1.96630919605138,301-400
4.31461226876211,301-400
0.583220922530256,301-400
4.915929406711929,301-400
2.99112775212467,301-400
2.02544906926178,301-400
1.90628628711102,301-400
3.84543878803173,301-400
3.16680653741512,301-400
3.00618448621426,301-400
5.427564389115782,301-400
0.63704215310455,301-400
3.947229319715951,301-400
1.88133901108822,401-500
1.8397365016355904,401-500
2.7019293219045903,401-500
1.35834056426204,401-500
0.178979457874566,401-500
1.62903431572489,401-500
1.93502121523512,401-500
2.4779926477758702,401-500
3.18159274256577,401-500
2.23254982777616,401-500
3.2486291553247897,401-500
3.01520923398346,401-500
1.68681396796536,401-500
1.30061901158549,401-500
4.66109944259396,401-500
2.58683828030563,401-500
3.2949158786766803,401-500
1.66581009544398,401-500
2.8632275531899305,401-500
4.49832574381435,401-500
3.24709899935938,401-500
1.6177708860088,401-500
3.45434328213872,401-500
2.50147798314514,401-500
5.43828220052801,401-500
4.27327242835039,401-500
5.246182678318339,401-500
0.893309844159928,401-500
2.11047607865634,401-500
3.476301683168109,401-500
0.7144653540687671,401-500
3.30104637226794,401-500
4.15972377620936,401-500
2.3410417395994503,401-500
1.3457307372836298,401-500
3.3520979464365,401-500
4.2300286008714805,401-500
1.55843790472462,401-500
5.05364299326394,401-500
4.14918045602266,401-500
4.42437257215696,401-500
1.96715634071997,401-500
4.18641541789074,401-500
5.32513775045471,401-500
0.8165370378986719,401-500
3.3785121704857795,401-500
2.9564134865186205,401-500
5.0037818712018485,401-500
1.20323816852981,401-500
2.14357967749314,401-500
3.1572924990000404,401-500
1.37340684929246,401-500
6.037971777890201,401-500
3.83059268248399,401-500
3.49842188545583,401-500
4.77818286892928,401-500
4.05465904102917,401-500
4.62168029614696,401-500
1.3326752206515902,401-500
5.56682738496563,401-500
5.01832610545252,401-500
3.6993459911227102,401-500
2.3284455661175696,401-500
3.10111778159163,401-500
5.589377236103929,401-500
2.35882972284498,401-500
3.2216212385218705,401-500
4.170424904501201,401-500
4.71370629156522,401-500
3.9550803994533097,401-500
3.26975016793306,401-500
4.82460274681124,401-500
2.90479821031239,401-500
1.67836114472507,401-500
4.20436187372455,401-500
5.29822594080636,401-500
4.25024340742779,401-500
0.6777627071075552,401-500
2.8176732206412898,401-500
2.31991351995886,401-500
6.117417149576019,401-500
3.40874913616729,401-500
5.47428781396978,401-500
4.48151523960733,401-500
5.6528118879026605,401-500
0.6440557785063261,401-500
5.93925877910174,401-500
3.42888648733746,401-500
3.16371794409016,401-500
3.91517471121682,401-500
2.62274467349391,401-500
4.12423397818398,401-500
4.602469279063009,401-500
3.01567744332162,401-500
5.750727804448039,401-500
6.22916906947868,401-500
3.27643330131651,401-500
1.33093458513527,401-500
2.54719307582613,401-500
1.51106761104401,401-500
