Label,TopK,Value,Control
MPRA_HepG2,400,1.3730434106142164,1.0
MPRA_K562,400,1.1199094637351963,1.0
MPRA_SKNSH,400,1.0088781513464529,1.0
MPRA_HepG2,300,1.831400396024255,1.0
MPRA_K562,300,1.3164736647952542,1.0
MPRA_SKNSH,300,1.1375035237499351,1.0
MPRA_HepG2,200,2.4043902550793352,1.0
MPRA_K562,200,1.4043902550793352,1.0
MPRA_SKNSH,200,1.2168113890731482,1.0
MPRA_HepG2,100,2.9740047914670553,1.0
MPRA_K562,100,1.584962500721156,1.0
MPRA_SKNSH,100,1.289506617194985,1.0
