removed_top_n,mean_remaining,std_remaining
1,4.591741019481999,1.461366098608504
2,4.595240568552898,1.4607422887849866
3,4.598483231444048,1.4604194358131455
4,4.604316902528868,1.4560945074932106
5,4.599971223017485,1.4543478071785396
6,4.6075598163125955,1.4459957602260343
7,4.609299715015291,1.4469448719224796
8,4.614985420198159,1.4429024625592826
9,4.614345661399944,1.4443013552710915
10,4.611550304579043,1.4444469104352298
11,4.616598091963523,1.44159922361633
12,4.620980614737518,1.4398176842132195
13,4.618619227507815,1.4403508705123254
14,4.619913003457995,1.44154923896631
15,4.620926996971832,1.442861455570837
16,4.622467476280757,1.4439527620908637
17,4.61863839216228,1.4429899500809558
18,4.622933149000859,1.441398990667928
19,4.625300566394931,1.4419601246167428
20,4.625603298098552,1.4434461153010871
21,4.625356404981124,1.4449419338632083
22,4.623708234067991,1.4460027339003354
23,4.623787277844488,1.4475166348666346
24,4.623224838660643,1.4489842701304045
25,4.621675236022321,1.450114660301182
26,4.619609872335219,1.4509454376935607
27,4.615586939425365,1.449835260448224
28,4.615341186102411,1.451360448953653
29,4.619242836498109,1.4504255383690332
30,4.623332169502311,1.4492528789464263
31,4.627912393094909,1.4473950256913177
32,4.629268628760286,1.4486428432740077
33,4.637534498921074,1.4391260846943954
34,4.63590903722168,1.4402410912600752
35,4.631890086825252,1.4391763042454029
36,4.631410690151121,1.4406892177850141
37,4.633026007928771,1.4418244121303376
38,4.633688712108658,1.4433135447276286
39,4.638197688297817,1.4416240495998103
40,4.635884463130828,1.4423352884290324
41,4.64334296338371,1.4350170563473499
42,4.650284298050348,1.4288647896396878
43,4.655717347403107,1.4256938125019851
44,4.653447939887601,1.426431443569857
45,4.651289306762625,1.4272539101938169
46,4.656526903216354,1.4244503771915547
47,4.655782365400908,1.425933507198915
48,4.649623788330883,1.4214792899358393
49,4.658861584412249,1.4094365459703
50,4.662914881873577,1.4083736253153152
51,4.661704482772197,1.409707281558202
52,4.65918252949712,1.4102676161031575
53,4.66801803516551,1.3994036046281058
54,4.664231858013156,1.398682779496753
55,4.663628046984205,1.4001953869629897
56,4.667798714271934,1.39900758794932
57,4.668213503482048,1.4005584421130879
58,4.667885608827781,1.4021249046214865
59,4.666205648119861,1.4032693083843664
60,4.667016395272233,1.404759855691637
61,4.668700614528553,1.405915094755515
62,4.673253759575577,1.4042824027910863
63,4.683328403752424,1.3899875358908127
64,4.68688322919628,1.3895950553659058
65,4.684510075272858,1.3903085804189015
66,4.685436203860821,1.3917753638014607
67,4.6834029692391494,1.3927375987641286
68,4.679685468715076,1.3922011813042001
69,4.677440013321123,1.3930337378397049
70,4.675784076192094,1.3942288292722949
71,4.671573631308888,1.3931196034210664
72,4.671262110162229,1.394731205239227
73,4.68135151217568,1.3806745134974852
74,4.67937241571174,1.3816889746143228
75,4.685282763438249,1.3779242422184987
76,4.683012056849387,1.3787537411756983
77,4.682273834777187,1.3802988120202275
78,4.680489512504397,1.3814459132638872
79,4.685430451303337,1.379356218336126
80,4.685391359635938,1.3809970998679506
81,4.68105745741068,1.3797883642263928
82,4.68455127617233,1.3795854004672268
83,4.681015221001523,1.3793453154079516
84,4.681410984793552,1.380978539630077
85,4.683539796152165,1.3819594452232615
86,4.680148178072878,1.3819013007836998
87,4.675371057617213,1.3801547788735535
88,4.675048614726191,1.3818131716340318
89,4.667992599482533,1.3760599599308216
90,4.668004176201136,1.3777370398439066
91,4.672846520629608,1.37593114818469
92,4.681863607633765,1.3654932345700623
93,4.676123399136785,1.3622442635964789
94,4.679341129475685,1.3623751886536681
95,4.679173819660962,1.3640519304880778
96,4.689604405350305,1.3495111615451247
97,4.691193185266257,1.3508070356652242
98,4.688808408634045,1.3516385339239962
99,4.690918800444476,1.3526611713367407
100,4.688977634061968,1.3537929886642313
101,4.6905559839896105,1.3551207890182198
102,4.6891839890808455,1.3565453320190857
103,4.688115530964102,1.3580854843475147
104,4.687620098914266,1.3597633265042635
105,4.684710675580993,1.3602518764792426
106,4.691595415941567,1.355086145242738
107,4.696143064892435,1.3538029829666567
108,4.6967078316084905,1.35548243457667
109,4.703643994999124,1.350249024717237
110,4.698362678126492,1.3479396638784447
111,4.70065747388107,1.3489100650760797
112,4.705465063970619,1.3473147443097937
113,4.70718187473751,1.3486304165474488
114,4.711907769544647,1.3471720893302503
115,4.715436497371652,1.347137762823565
116,4.718414609286368,1.3476243983516065
117,4.71950866288301,1.3492122302622953
118,4.716485298440959,1.349680746602635
119,4.712912352379495,1.3496454088831755
120,4.716557952881356,1.349545338129991
121,4.712827195691322,1.3493661621745567
122,4.715403952476206,1.3502183174648579
123,4.7091849804844985,1.3465904739088284
124,4.713474633655918,1.3458050760178544
125,4.718315634318378,1.3443249153539751
126,4.719914903574229,1.3457646397636032
127,4.7185657454941206,1.3473147922861992
128,4.717524533150813,1.3489746087679868
129,4.719305914228179,1.3503543830945706
130,4.717441853600703,1.3517011874397835
131,4.718398970106938,1.3534063075920157
132,4.722632949115234,1.3528012400832876
133,4.721361712992799,1.354423516480094
134,4.725672074124789,1.3537565087375927
135,4.727449533922988,1.3551831371398164
136,4.727838890341042,1.357022988032331
137,4.726809004496877,1.3587488149670741
138,4.717723837617215,1.3495689031019622
139,4.7222883155088775,1.3486435418483291
140,4.716667488863236,1.3462861552311287
141,4.71421271101442,1.3473551069007585
142,4.724068655439366,1.3362497922524892
143,4.729895669072843,1.3335702164805177
144,4.74288539540382,1.3126947006691985
145,4.746050231365987,1.3131852905523747
146,4.74587914764055,1.3150348132745544
147,4.74131357879623,1.3140915301497582
148,4.740540767759499,1.31587670799299
149,4.742457554404689,1.3172590390041807
150,4.738072034028826,1.3165782541927225
151,4.742897119497587,1.3153693367218864
152,4.749534795687573,1.3114083341630316
153,4.752691926493702,1.311975346577235
154,4.756597865492976,1.3118537071584833
155,4.750570226517021,1.3089604340583825
156,4.748929931404648,1.3105075048465151
157,4.752027695174473,1.3111582407498068
158,4.749932350487853,1.3125001769711904
159,4.7476381791642615,1.3137383574463213
160,4.748702458580425,1.3155221114420987
161,4.754716063847756,1.312786297678544
162,4.751812007916604,1.3136391181966331
163,4.756358124697658,1.31292910820897
164,4.754621248664381,1.3144947730735466
165,4.7567446546234144,1.3158797186291749
166,4.756430557610735,1.3178355867212765
167,4.754975838624648,1.3195450380981215
168,4.757514813330586,1.3207183781839973
169,4.763462021436164,1.3182656074031367
170,4.764396010676195,1.320152113376951
171,4.76149159563101,1.3211037487392692
172,4.768584570770465,1.3168462742887694
173,4.7698839439296385,1.318648298091733
174,4.767244729294851,1.3198066052349111
175,4.763892414757114,1.3204489929511565
176,4.763562004008943,1.3224717385208937
177,4.765157406989274,1.324205976098055
178,4.76999713873982,1.323405287835916
179,4.765023284797618,1.3224566554965123
180,4.759801779237328,1.3212134987628805
181,4.7520448177185095,1.3159873407453315
182,4.754482786719957,1.3173354266305022
183,4.756180494156105,1.3190642307717488
184,4.763032685263723,1.3155046955906846
185,4.7574132292488684,1.313798950968788
186,4.755418253557691,1.3154128770402969
187,4.753904731700321,1.3172394969632713
188,4.758530550018826,1.3168080873821666
189,4.75866615000843,1.3189212682762104
190,4.756855143121927,1.3206607335798068
191,4.7556222802856585,1.3226178850849695
192,4.7605632336404,1.321913026970095
193,4.757239009786816,1.3227783414577778
194,4.768358343921909,1.3105355008102846
195,4.768873150292106,1.3126512710571032
196,4.765329495453673,1.3133511578240749
197,4.762727744990647,1.3147342568503486
198,4.769287817719856,1.3119490435173393
199,4.768093804420027,1.3139627269230443
200,4.763338855703978,1.3135629297869797
201,4.759253873815394,1.3138539397749311
202,4.756940347479344,1.3154483891584319
203,4.759659829250183,1.3168245361586797
204,4.766971048402231,1.3130153243611742
205,4.765896847723504,1.3151090390654563
206,4.77163731720982,1.3136488669919726
207,4.7654974460339155,1.311670613592693
208,4.7610599609951025,1.3117173131207343
209,4.7703256644864,1.3043948328580544
210,4.771004885191073,1.3065904808250213
211,4.7754614197042695,1.3066469585550862
212,4.769749446433252,1.3053066275637926
213,4.772228012256697,1.3069019851165955
214,4.775954348395794,1.3076618980994978
215,4.7672163609027765,1.3015923995741656
216,4.763364740917258,1.302259612282834
217,4.762001455632304,1.304356078561495
218,4.768758351062358,1.301713245016202
219,4.7621157092541555,1.29924759265761
220,4.761849928466277,1.301557984499923
221,4.760543723525072,1.3037052328882548
222,4.768202533110644,1.299767582670571
223,4.770283867876714,1.3016491029954091
224,4.77518734720937,1.3014487705117124
225,4.765175107765739,1.2931591003570704
226,4.7723744208445815,1.2900039997128097
227,4.774496804896462,1.2918868853799645
228,4.779083404510802,1.2920389225796645
229,4.7785367424628316,1.2943891648327652
230,4.774150806750156,1.294772405690155
231,4.779785378173622,1.2938684702820167
